일시,평균기온(°C),최저기온(°C),최고기온(°C),1시간 최다강수량(mm),일강수량(mm),평균 풍속(m/s),풍정합(100m),최소 상대습도(%),평균 상대습도(%),O3,PM10,PM25,최다풍향북북동,최다풍향북동,최다풍향동북동,최다풍향동,최다풍향동남동,최다풍향남동,최다풍향남남동,최다풍향남,최다풍향남남서,최다풍향남서,최다풍향서남서,최다풍향서,최다풍향서북서,최다풍향북서,최다풍향북북서,최다풍향북,최고기온 시각(hh)0,최고기온 시각(hh)1,최고기온 시각(hh)2,최고기온 시각(hh)3,최고기온 시각(hh)4,최고기온 시각(hh)5,최고기온 시각(hh)6,최고기온 시각(hh)7,최고기온 시각(hh)8,최고기온 시각(hh)9,최고기온 시각(hh)10,최고기온 시각(hh)11,최고기온 시각(hh)12,최고기온 시각(hh)13,최고기온 시각(hh)14,최고기온 시각(hh)15,최고기온 시각(hh)16,최고기온 시각(hh)17,최고기온 시각(hh)18,최고기온 시각(hh)19,최고기온 시각(hh)20,최고기온 시각(hh)21,최고기온 시각(hh)22,최고기온 시각(hh)23,최저기온 시각(hh)_0,최저기온 시각(hh)_1,최저기온 시각(hh)_2,최저기온 시각(hh)_3,최저기온 시각(hh)_4,최저기온 시각(hh)_5,최저기온 시각(hh)_6,최저기온 시각(hh)_7,최저기온 시각(hh)_8,최저기온 시각(hh)_9,최저기온 시각(hh)_10,최저기온 시각(hh)_11,최저기온 시각(hh)_12,최저기온 시각(hh)_13,최저기온 시각(hh)_14,최저기온 시각(hh)_15,최저기온 시각(hh)_16,최저기온 시각(hh)_17,최저기온 시각(hh)_18,최저기온 시각(hh)_19,최저기온 시각(hh)_20,최저기온 시각(hh)_21,최저기온 시각(hh)_22,최저기온 시각(hh)_23,1시간 최다 강수량 시각(hh)1.0,1시간 최다 강수량 시각(hh)2.0,1시간 최다 강수량 시각(hh)3.0,1시간 최다 강수량 시각(hh)4.0,1시간 최다 강수량 시각(hh)5.0,1시간 최다 강수량 시각(hh)6.0,1시간 최다 강수량 시각(hh)7.0,1시간 최다 강수량 시각(hh)8.0,1시간 최다 강수량 시각(hh)9.0,1시간 최다 강수량 시각(hh)10.0,1시간 최다 강수량 시각(hh)11.0,1시간 최다 강수량 시각(hh)12.0,1시간 최다 강수량 시각(hh)13.0,1시간 최다 강수량 시각(hh)14.0,1시간 최다 강수량 시각(hh)15.0,1시간 최다 강수량 시각(hh)16.0,1시간 최다 강수량 시각(hh)17.0,1시간 최다 강수량 시각(hh)18.0,1시간 최다 강수량 시각(hh)19.0,1시간 최다 강수량 시각(hh)20.0,1시간 최다 강수량 시각(hh)21.0,1시간 최다 강수량 시각(hh)22.0,1시간 최다 강수량 시각(hh)23.0,최소 상대습도 시각(hh)0,최소 상대습도 시각(hh)1,최소 상대습도 시각(hh)2,최소 상대습도 시각(hh)3,최소 상대습도 시각(hh)4,최소 상대습도 시각(hh)5,최소 상대습도 시각(hh)6,최소 상대습도 시각(hh)7,최소 상대습도 시각(hh)8,최소 상대습도 시각(hh)9,최소 상대습도 시각(hh)10,최소 상대습도 시각(hh)11,최소 상대습도 시각(hh)12,최소 상대습도 시각(hh)13,최소 상대습도 시각(hh)14,최소 상대습도 시각(hh)15,최소 상대습도 시각(hh)16,최소 상대습도 시각(hh)17,최소 상대습도 시각(hh)18,최소 상대습도 시각(hh)19,최소 상대습도 시각(hh)20,최소 상대습도 시각(hh)21,최소 상대습도 시각(hh)22,최소 상대습도 시각(hh)23,강수 계속시간(hr)
2019-02-06,6.443010484,1.193219341,11.79724869,0,0,1.61643334,1407.327897,31.36222527,54.01080114,0.01834217,83.62536429,30.1669189,0.408340355,0,0,0,0.102632151,0,0,0,0.112280742,0.267419235,0.06107499,0,0,0,0.048252527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67575959,0.221608259,0.102632151,0,0,0,0,0,0,0,0,0,0,0.050179347,0,0,0,0.143592303,0.80622835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123826932,0,,0,0,0,0,0,0,0,0,0.613007648,0.160533269,0,0,0.102632151,0,0,0,0,0,0,0,0,0
2019-02-07,0.898768149,-5.252612719,7.788206358,0,0.204170178,3.605482636,3107.344212,19.17664776,47.12203755,0.02622874,59.20234088,29.29151937,0.06107499,0,0,0,0,0,0,0,0,0,0,0,0.510972506,0.160533269,0.123826932,0.143592303,0.643421624,0,0,0.062101395,0,0,0,0,0,0.102632151,0.048252527,0,0,0.143592303,0,0,0,0,0,0,0,0,0,0,0.143592303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856407697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.408340355,0.345435191,0,0,0.102632151,0.143592303,0,0,0,0,0,2.437089743
2019-02-08,-3.356056639,-7.415556085,1.620490763,0,0,2.538788558,2193.303302,20.24976432,34.54346243,0.019568881,31.09469223,15.40216404,0.267419235,0.06107499,0,0,0,0,0,0,0,0,0,0.050179347,0.408340355,0.102632151,0.110353922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602112005,0,0.397887995,0,0,0,0,0,0,0,0,0,0,0.06107499,0,0.102632151,0,0.267419235,0.506772229,0.062101395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0,,0,0,0,0,0,0,0,0,0.123826932,0.048252527,0.458519702,0,0.225808536,0,0,0,0,0,0,0,0,0
2019-02-09,-2.861962509,-5.474006677,0.404395063,0,0,3.066211553,2649.376877,20.91435927,31.96221543,0.024353233,35.45611204,16.72406493,0.06107499,0,0,0,0,0,0,0,0,0,0,0,0.102632151,0.458519702,0.253946225,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0.050179347,0.171428912,0.510972506,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582346634,0,0.102632151,0,0,0,0,0,0,0,0,0,0,0.048252527,0,0.06107499,0.205693698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.102632151,0,0,0,0,0,0,0,0,0.25484664,0.47044175,0.048252527,0.123826932,0,0,0,0,0,0,0
2019-02-10,-2.342642492,-6.649121082,1.372372454,0,0.072378791,1.980155232,1732.880882,24.13123908,36.46758087,0.02053133,38.40405591,21.08256584,0.267419235,0.06107499,0,0,0,0,0,0,0,0,0,0,0.561151853,0,0.048252527,0.062101395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0.110353922,0.746053775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0.643421624,0.212986073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19184483,0,,0,0,0,0,0,0,0,0,0,0.27663843,0.408340355,0.06107499,0.062101395,0,0,0,0,0,0,0,0,0.322683856
2019-02-11,-1.233723566,-5.086444948,3.308234214,0,0,2.654241404,2270.739355,22.71755809,36.19586781,0.023412707,36.73305207,20.16373231,0.06107499,0,0,0,0,0,0,0,0,0,0,0.458519702,0.102632151,0,0.234180854,0.143592303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109327517,0.338739825,0.551932658,0,0,0,0,0,0,0,0,0,0,0,0,0.06107499,0.518694277,0.420230733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.143592303,0,0,0,0.050179347,0.123826932,0.150884678,0.06107499,0.47044175,0,0,0,0,0,0,0,0
2019-02-12,0.568021877,-3.66717003,5.233928374,0,0,2.118484115,1821.572343,25.13220689,39.75268686,0.021838666,57.34080357,36.35951057,0,0.06107499,0,0,0,0,0,0.050179347,0,0,0,0,0.47044175,0.102632151,0.315671762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050179347,0.517667872,0.432152781,0,0,0,0,0,0,0,0,0,0.458519702,0.123826932,0,0,0.19184483,0.062101395,0.163707141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.143592303,0,0,0,0,0.06107499,0,0.201064025,0,0.532167287,0,0,0,0.062101395,0,0,1.119689716
2019-02-13,-0.036111627,-3.476873837,4.372368573,0,0,2.71407348,2355.791436,19.42313942,31.08478309,0.024806683,51.94947313,31.46638251,0.184901922,0,0,0,0,0,0,0,0,0,0,0,0.561151853,0,0.253946225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06107499,0.214912893,0.724012117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174006279,0.825993721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.235081269,0.110353922,0.143592303,0.408340355,0,0.102632151,0,0,0,0,0,0,0,0,0
2019-02-14,0.86971835,-3.516969712,6.865812877,0,0.038602022,1.852056554,1605.744091,20.76245539,37.56722564,0.01766013,49.23924158,26.7245169,0,0.204667293,0,0,0.102632151,0,0,0,0,0,0.408340355,0.050179347,0,0,0.172079459,0.062101395,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0,0.226459083,0.173355732,0.456592882,0,0,0,0,0,0,0,0.19184483,0,0,0,0,0.111254337,0.185928327,0.510972506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294476981,0,,0,0,0,0,0,0,0,0,0,0,0.532167287,0,0.173355732,0,0,0,0,0,0,0,0,0.12449152
2019-02-15,1.339513733,-1.039735867,4.101627864,0,1.585687627,2.085868513,1811.23779,34.09998283,69.00594459,0.017755283,42.61549832,28.63084387,0,0,0,0,0,0,0,0,0.174006279,0,0.143592303,0.06107499,0.510972506,0.062101395,0.048252527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355551971,0.112280742,0,0.123826932,0.408340355,0,0,0,0,0,0.143592303,0.150884678,0.06107499,0.062101395,0,0,0.123826932,0.408340355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050179347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174006279,,0.408340355,0,0,0,0,0,0,0,0,0.123176385,0,0.102632151,0,0.048252527,0.143592303,0,0,0,0,0,0,9.190849688
2019-02-16,-0.856349643,-3.300085746,2.765186957,0,0.092896145,2.945159715,2557.530004,38.32905506,55.79555227,0.031285579,55.71279011,41.49782152,0,0,0,0,0,0,0,0,0,0,0,0,0.19377165,0.621326428,0.184901922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316948035,0.683051965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123826932,0.408340355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098431874,0.369400839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.06107499,0.143592303,0.621326428,0.050179347,0,0,0,0,0,0.123826932,0,3.070475923
2019-02-17,-0.202113216,-5.130513401,5.847078962,0,0,2.228753952,1921.147057,22.24321579,44.73584498,0.026786305,37.61792162,25.24712728,0.06107499,0,0,0,0,0,0,0,0,0,0,0.458519702,0.294476981,0,0.185928327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050179347,0.184901922,0.246224454,0.518694277,0,0,0,0,0,0,0,0,0,0,0.123826932,0,0.102632151,0.098431874,0.675109043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.123826932,0.408340355,0.111254337,0.308325849,0.048252527,0,0,0,0,0,0,0,0
2019-02-18,2.435280315,-2.88012631,6.942481498,0,0.042855134,1.486208319,1290.533598,24.42245303,42.64097827,0.01081393,40.71606024,23.78541397,0.123176385,0,0,0,0,0,0,0.050179347,0,0,0,0.102632151,0.408340355,0,0.315671762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582346634,0.205693698,0.150884678,0,0.06107499,0,0,0,0,0,0,0,0,0.06107499,0.048252527,0,0.255873045,0.408340355,0.226459083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.123826932,0.06107499,0.456592882,0.205693698,0.152811498,0,0,0,0,0,0,0,0,0,0.516178403
2019-02-19,2.797733303,1.152038159,5.087368899,0,12.65604794,1.737212279,1513.661729,47.51361924,86.71600421,0.010289146,37.09542698,27.58148794,0.06107499,0.143592303,0.408340355,0,0,0,0,0,0,0,0,0.152811498,0,0,0.234180854,0,0.102632151,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0.112280742,0.184901922,0.048252527,0.408340355,0,0,0,0,0,0,0,0,0,0.123826932,0,0.456592882,0.102632151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316948035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93892501,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06107499,0,0,0,0,12.02493647
2019-02-20,2.763655052,0.4127087,6.218745197,0,0,2.452660779,2116.115447,46.7307514,66.43907623,0.026031914,56.27306976,44.01092326,0.06107499,0,0,0,0,0,0,0,0,0,0,0.458519702,0.102632151,0.048252527,0.32952063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214912893,0.233154449,0.551932658,0,0,0,0,0,0,0,0.050179347,0.06107499,0.048252527,0,0,0,0.143592303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696900833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.27471161,0.050179347,0.469415345,0.062101395,0.143592303,0,0,0,0,0,0,1.239088819
2019-02-21,3.298406952,-1.706250217,9.528279993,0,0,1.59034521,1384.380955,36.57375215,61.60450507,0.018866601,76.21282086,58.75028167,0.163707141,0,0,0,0,0,0,0,0,0,0,0.458519702,0,0.062101395,0.315671762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048252527,0.328494225,0.623253248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048252527,0.050179347,0.901568126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.143592303,0,0.172079459,0.213886488,0.47044175,0,0,0,0,0,0,0,0,0
2019-02-22,4.946374455,-0.117430616,11.27700664,0,0,1.47492892,1259.73797,31.69170072,60.07334587,0.016570722,71.68251725,52.82547822,0,0.204667293,0,0,0.102632151,0,0,0,0.408340355,0,0,0.050179347,0,0.048252527,0.185928327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19184483,0.152811498,0.184901922,0.408340355,0.062101395,0,0,0,0,0,0,0,0,0,0,0.048252527,0,0.704744156,0.247003317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.143592303,0,0.580419814,0.213886488,0,0,0.062101395,0,0,0,0,0,0,0
2019-02-23,6.827207914,1.18602884,14.18751307,0,0,1.665210167,1429.42413,23.61528017,51.45180838,0.019997989,60.29680591,41.26590004,0.551932658,0,0,0,0.102632151,0,0.050179347,0,0,0,0.06107499,0,0,0.062101395,0.172079459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0.150884678,0.06107499,0.644448029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098431874,0.634799438,0.123176385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.048252527,0.246224454,0,0.050179347,0.062101395,0.532167287,0.06107499,0,0,0,0,0,0,0.015923334
2019-02-24,6.715105795,1.218526347,13.80481909,0,0,1.810677424,1553.811875,26.64089383,54.20009978,0.025941187,59.45109139,43.28283536,0,0,0,0,0.102632151,0.048252527,0,0,0.143592303,0.123826932,0,0.050179347,0.469415345,0.062101395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0.222258806,0.06107499,0.47044175,0.102632151,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0.408340355,0.448067342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.143592303,0.284360201,0.572047496,0,0,0,0,0,0,0,0,0,0
2019-02-25,6.246841685,2.198861804,12.04199832,0,0,2.117353796,1823.112637,26.88289982,57.02567188,0.02801739,72.71385653,49.9541971,0,0,0.143592303,0,0,0,0,0,0,0,0,0.050179347,0.510972506,0.062101395,0.172079459,0.06107499,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0.048252527,0.111254337,0.164733546,0.408340355,0.123826932,0,0,0,0,0,0,0,0.098431874,0,0,0,0,0,0.246224454,0.53151674,0,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.19184483,0,0.123176385,0.050179347,0.510972506,0,0.123826932,0,0,0,0,0,0,0
2019-02-26,6.481655773,0.34128858,12.82754968,0,0,1.643838612,1436.266553,18.32667013,44.15118444,0.022091728,59.1214852,32.8584319,0.06107499,0,0,0,0,0.102632151,0,0,0,0,0,0.458519702,0,0,0.315671762,0.062101395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222258806,0.715639799,0.062101395,0,0,0,0,0,0,0,0,0,0,0.048252527,0,0.050179347,0.901568126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.724012117,0.050179347,0.225808536,0,0,0,0,0,0,0,0
2019-02-27,8.048398645,5.287523069,13.00167742,0,0.069591703,1.630343206,1402.661273,32.22583135,49.21703673,0.021334859,63.60501368,39.54732506,0.06107499,0.143592303,0,0,0,0.102632151,0,0,0.050179347,0,0.123826932,0,0.408340355,0.062101395,0.048252527,0,0,0,0,0,0,0,0,0,0,0,0,0.062101395,0.098431874,0.287534073,0.551932658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062101395,0,0.242024177,0.510972506,0.06107499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062101395,0,,0,0,0,0,0,0,0,0,0.048252527,0.143592303,0.287534073,0.050179347,0,0.408340355,0,0,0,0,0,0,0,1.755003673
2019-02-28,7.427468989,3.050498617,13.54777035,0,0.056141328,1.858174139,1617.537744,30.10843342,53.55592066,0.024561957,82.7834833,56.04313628,0.204667293,0,0,0,0,0,0,0,0,0,0,0.152811498,0.408340355,0.062101395,0.172079459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19184483,0.111254337,0.408340355,0.288560478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890672483,0.109327517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.143592303,0.233154449,0.520621097,0.102632151,0,0,0,0,0,0,0,0,0.445678996
2019-03-01,7.208961742,2.161890979,13.60174179,0,0,1.905161538,1635.884645,24.07309649,49.92368377,0.030365012,118.9808197,82.83147959,0.143592303,0,0,0,0,0,0,0,0,0,0.123826932,0.111254337,0.510972506,0,0.062101395,0.048252527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317598582,0.517667872,0.164733546,0,0,0,0,0,0,0,0,0,0,0,0,0.098431874,0,0.225808536,0.67575959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.317598582,0.110353922,0.469415345,0,0.102632151,0,0,0,0,0,0,0,0
2019-03-02,8.153601798,1.953280142,14.62619082,0,0,1.490721528,1274.946942,27.69562853,48.70132488,0.028850931,112.3274578,76.10668026,0.06107499,0.143592303,0,0.048252527,0.102632151,0,0,0,0,0,0,0,0.458519702,0.062101395,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0,0.048252527,0,0.205693698,0.27663843,0.469415345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06107499,0.46848326,0.47044175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.143592303,0.518694277,0.152811498,0.184901922,0,0,0,0,0,0,0,0,0
2019-03-03,9.650321782,4.055026873,15.35818697,0,0,1.811682734,1555.314834,24.20910938,46.00524499,0.033430651,90.88918409,62.03335417,0.532167287,0.204667293,0,0,0.102632151,0,0,0,0,0,0,0.050179347,0,0.062101395,0.048252527,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0,0.171428912,0.561151853,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111254337,0.764918731,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.143592303,0.050179347,0.123826932,0.621326428,0,0,0,0,0.06107499,0,0,0,0,0.078175987
2019-03-04,9.807504125,5.748153238,15.90579075,0,0.043427274,2.011062877,1719.982064,26.32436108,52.69077446,0.034358262,129.9338457,89.1164896,0.123826932,0.143592303,0,0,0,0.102632151,0.050179347,0,0,0,0.06107499,0.408340355,0.062101395,0,0.048252527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19184483,0,0.622226843,0.185928327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0.226459083,0.520621097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109327517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.143592303,0,0.048252527,0.532167287,0.275987883,0,0,0,0,0,0,0,0,0.228034225
2019-03-05,9.02364381,4.839207822,13.77798252,0,0,1.906775133,1638.169295,38.28167662,64.56126106,0.032946361,153.2156478,108.7470895,0,0,0,0,0,0,0.050179347,0,0.062101395,0.233154449,0.551932658,0.102632151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123826932,0.551932658,0.214912893,0.06107499,0.048252527,0,0,0,0,0,0,0,0,0,0.551932658,0,0,0.235081269,0.150884678,0.062101395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.123826932,0.143592303,0.062101395,0.67047937,0,0,0,0,0,0,0,0,0
2019-03-06,9.044540492,6.312549572,13.11910424,0,0.239980829,1.804814413,1549.488544,41.37045371,60.57377669,0.030120369,126.7092985,90.44833093,0,0,0,0,0,0,0,0,0,0,0.06107499,0,0.458519702,0.246224454,0.234180854,0,0,0,0.048252527,0,0,0,0,0,0,0,0,0,0.062101395,0,0,0.787013927,0.102632151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510972506,0,0,0,0,0,0,0,0,0,0,0,0.123826932,0.143592303,0,0.048252527,0.173355732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.143592303,0,0,0,0,0.050179347,0,0,0.062101395,0,0.532167287,0.06107499,0,0.102632151,0,0,0,0,0,1.982812898
2019-03-07,7.422443473,3.817908323,12.66309574,0,0.035002188,2.362558317,2026.971934,32.94420761,57.44652314,0.031416859,67.10974537,46.22077975,0,0.143592303,0,0,0,0,0,0.050179347,0,0,0.06107499,0.408340355,0.102632151,0.062101395,0.172079459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0.519594692,0.226459083,0.110353922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458519702,0.32952063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211959668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.050179347,0.204667293,0.518694277,0.102632151,0,0,0,0,0.123826932,0,0.207340135
2019-03-08,7.022646341,1.241758323,13.89487637,0,0,1.936344418,1665.967825,23.06165757,50.87505795,0.023393393,50.71222328,29.87824562,0,0,0,0,0,0.150884678,0,0.050179347,0.143592303,0,0.06107499,0.123826932,0.408340355,0.062101395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0,0.506772229,0.247003317,0.102632151,0,0,0,0,0,0,0,0,0,0,0,0.050179347,0,0.541480298,0.408340355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.143592303,0.048252527,0,0.123826932,0.152811498,0.06107499,0.062101395,0.408340355,0,0,0,0,0,0,0
2019-03-09,8.480605759,1.227828233,15.43313113,0,0,1.692168308,1467.78957,15.6443059,44.08736069,0.021320607,46.58934176,29.86756507,0,0,0,0,0,0,0.048252527,0,0,0.204667293,0.123826932,0,0.458519702,0.062101395,0.102632151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294476981,0.643421624,0.062101395,0,0,0,0,0,0,0,0,0,0,0,0.050179347,0,0.418303913,0.53151674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.143592303,0,0,0.048252527,0.06107499,0.102632151,0.123826932,0.112280742,0.408340355,0,0,0,0,0,0,0,0.215594715
2019-03-10,9.217234166,6.203344128,13.74761589,0,6.595859854,2.0708202,1774.181432,30.32634889,51.43243052,0.028576283,41.8257462,27.46731405,0.174006279,0.613007648,0,0,0.062101395,0.102632151,0,0,0,0,0,0,0,0,0.048252527,0,0.294476981,0,0,0,0,0,0,0,0,0,0,0,0.123176385,0,0,0.408340355,0.050179347,0.123826932,0,0,0,0,0,0,0.111254337,0,0,0,0,0.123826932,0,0.408340355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356578376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369400839,0,,0,0.048252527,0,0,0,0,0,0,0.408340355,0,0.050179347,0,0,0.123826932,0,0,0,0,0,0,0,5.880708107
