날짜,대분류,소분류,20M,20F,30M,30F,40M,40F,50M,50F,60M,60F
2019-03-23,식품,어린잎/새싹채소,,2,3,5,5,3,2,1,1,
2019-03-23,냉난방가전,업소용 선풍기,,,,1,,,,,,
2019-03-23,냉난방가전,에어워셔,1,,2,2,2,1,,,,
2019-03-23,냉난방가전,에어컨 리모컨,,,,,1,,,,,
2019-03-23,식품,에이드,5,35,7,23,2,15,,,,
2019-03-23,식품,연어/훈제연어,2,3,1,6,1,6,1,5,2,
2019-03-23,식품,영지버섯,,,,,1,,,,,
2019-03-23,식품,오리고기/훈제오리,6,13,9,40,30,45,11,27,2,3
2019-03-23,식품,오메가3/스쿠알렌 영양제,9,21,26,39,33,39,14,26,5,8
2019-03-23,식품,오이/가지,,1,1,15,10,14,2,2,,1
2019-03-23,식품,오징어,6,12,11,24,9,18,3,7,,2
2019-03-23,식품,옥돔,,,,1,1,1,,,,
2019-03-23,식품,옥수수,,2,2,6,4,5,3,4,,1
2019-03-23,식품,옥수수차,,1,1,9,4,4,2,,1,
2019-03-23,냉난방가전,온수매트,,,1,,,2,2,3,1,3
2019-03-23,냉난방가전,온열매트,,1,13,6,17,12,13,4,3,2
2019-03-23,냉난방가전,온풍기,,,1,1,,2,1,,,
2019-03-23,식품,옻/칡/쑥즙,,3,2,2,11,14,1,18,,2
2019-03-23,식품,요거트/발효유,9,35,32,83,31,60,9,17,5,10
2019-03-23,식품,우엉/연근,,,,1,,1,,,,
2019-03-23,식품,원두커피,10,24,25,45,41,48,16,22,10,14
2019-03-23,식품,윙봉/닭다리/날개,,,,1,2,4,,,,
2019-03-23,식품,유자차,1,8,6,9,3,1,2,2,,
2019-03-23,식품,유제품 음료,9,31,17,44,20,43,17,21,4,5
2019-03-23,식품,율무차,1,4,2,4,3,,,5,,
2019-03-23,식품,음용 식초,,4,3,1,6,1,2,4,3,1
2019-03-23,냉난방가전,의류건조기,2,2,19,7,3,8,5,,1,
2019-03-23,냉난방가전,이동형 에어컨,,,,,1,,,,1,
2019-03-23,식품,이온음료,6,7,12,22,8,18,8,10,2,2
2019-03-23,식품,인삼/수삼/산삼,,4,5,3,2,6,5,7,,2
2019-03-23,식품,인스턴트커피,15,71,106,227,91,154,50,73,19,21
2019-03-23,뷰티,입욕제,1,10,3,18,5,6,,,,
2019-03-23,식품,잡곡,4,5,13,27,15,55,11,63,12,11
2019-03-23,식품,잡곡 씨드류,,3,2,2,1,3,,2,,
2019-03-23,식품,장어,1,4,3,4,2,5,,3,,
2019-03-23,식품,장조림/카레용 돈육,2,3,2,1,,3,,1,,1
2019-03-23,식품,저/무지방우유,,6,13,32,7,30,3,15,,3
2019-03-23,냉난방가전,전기온수기,,,1,1,,2,,1,,
2019-03-23,냉난방가전,전기장판,,,2,2,,,,5,,1
2019-03-23,식품,전복 생물,2,4,2,9,2,13,2,8,1,3
2019-03-23,식품,전통주,1,1,,1,1,2,1,,,
2019-03-23,식품,전통차,5,5,10,17,14,31,3,16,6,1
2019-03-23,식품,절임배추/김치속,,,,1,,4,,,,
2019-03-23,식품,젓갈류,3,11,7,17,16,32,8,15,4,3
2019-03-23,냉난방가전,제습기,2,1,1,,,3,,2,,
2019-03-23,식품,조개,7,11,29,59,44,66,12,36,5,12
2019-03-23,식품,주꾸미,14,28,28,50,11,23,2,9,2,2
2019-03-23,냉난방가전,중대형 에어컨,,,,1,,,1,,,
2019-03-23,식품,차 선물세트,1,3,2,5,2,5,,,,
2019-03-23,식품,차/곡물 음료,4,8,7,12,13,13,1,3,,
2019-03-23,식품,참외/메론/수박,1,4,3,27,14,29,5,12,2,4
2019-03-23,식품,초유 영양제,,,3,3,1,2,,,,
2019-03-23,냉난방가전,초음파식 가습기,2,6,3,14,4,8,,3,1,1
2019-03-23,식품,초코우유,6,15,3,7,4,8,4,,1,
2019-03-23,식품,카페 푸드,31,138,48,154,33,80,5,15,2,1
2019-03-23,식품,카페용 초콜릿시럽,,,,3,1,2,,,,1
2019-03-23,냉난방가전,카페트매트,,,1,1,,1,,1,,
2019-03-23,식품,칼슘/철분 영양제,6,18,24,42,16,44,7,20,4,3
2019-03-23,식품,캡슐/POD커피,3,6,21,44,18,33,10,14,4,
2019-03-23,식품,커피용 프림,,,,,,,,3,,
2019-03-23,식품,커피음료,134,342,156,396,86,180,22,49,11,9
2019-03-23,냉난방가전,컨벡터,1,,,,,,,,,
2019-03-23,식품,코코아/핫초코,6,16,9,18,8,12,2,8,,1
2019-03-23,식품,콜라겐/코큐텐 영양제,2,9,18,40,13,72,10,40,6,7
2019-03-23,식품,콩나물/숙주,,3,9,18,10,29,6,11,,
2019-03-23,뷰티,클렌징 로션,2,1,,1,1,8,,1,,
2019-03-23,뷰티,클렌징 오일,7,36,8,33,6,21,11,6,,2
2019-03-23,뷰티,클렌징 워터/젤,3,12,7,22,3,15,2,6,1,1
2019-03-23,뷰티,클렌징 크림,2,6,3,12,2,10,1,2,,
2019-03-23,뷰티,클렌징 티슈,2,8,4,18,7,11,,2,,1
2019-03-23,뷰티,클렌징 폼,31,49,34,67,33,55,18,27,2,4
2019-03-23,식품,클로렐라 영양제,,2,,1,,3,,,,
2019-03-23,식품,키위/참다래,1,1,4,5,1,6,4,6,1,
2019-03-23,냉난방가전,탁상/USB 선풍기,,,,,,,1,,,
2019-03-23,식품,탄산수,5,14,26,60,26,45,13,14,1,1
2019-03-23,식품,탄산음료,30,46,74,103,43,86,32,33,16,6
2019-03-23,뷰티,태닝용 선크림,1,,2,,,,,,,
2019-03-23,식품,토마토,9,33,43,109,53,191,39,127,13,29
2019-03-23,뷰티,트리트먼트,4,56,23,72,16,61,9,33,4,4
2019-03-23,식품,파/양파,6,10,18,40,19,50,6,23,3,7
2019-03-23,식품,파김치,,5,1,,6,6,,1,,
2019-03-23,뷰티,팩도구,,,,2,,2,,,,
2019-03-23,식품,포도/거봉/체리,3,5,7,33,17,38,9,22,1,3
2019-03-23,식품,표고버섯,,,1,6,1,5,2,6,,
2019-03-23,뷰티,풋스프레이,1,,,,,,,1,,
2019-03-23,뷰티,풋워시/스크럽,2,1,7,,,3,1,,,
2019-03-23,뷰티,풋크림,1,6,3,6,2,3,2,6,,1
2019-03-23,뷰티,풋패치,4,8,4,23,4,5,2,5,3,
2019-03-23,식품,프라페/버블티 파우더,,3,,5,1,5,1,1,,
2019-03-23,식품,프로바이오틱스,14,66,44,168,97,196,44,108,20,17
2019-03-23,식품,프로폴리스/로얄젤리,4,14,8,28,10,17,5,15,4,3
2019-03-23,식품,한방 분말/환제품,14,16,40,67,42,86,32,81,17,20
2019-03-23,식품,한방재료,1,1,8,8,8,15,5,7,3,
2019-03-23,식품,한우육,5,5,14,18,17,30,9,15,1,4
2019-03-23,식품,해조류 다시마,,4,4,7,1,10,,4,1,3
2019-03-23,식품,해조류 미역,1,7,3,10,10,23,5,13,2,1
2019-03-23,식품,해초류 ,,1,,1,1,2,1,1,,
2019-03-23,뷰티,핸드워시/스크럽,2,7,17,26,7,18,,6,,3
2019-03-23,뷰티,핸드크림,2,37,26,48,7,28,6,7,1,5
2019-03-23,뷰티,향수세트,,,,,1,,,,,
2019-03-23,식품,허브차,2,21,8,41,20,70,9,48,2,6
2019-03-23,식품,헛개/가시오가피,1,1,,,,,,,,
2019-03-23,뷰티,헤어 브러쉬,3,13,5,14,4,13,3,9,1,2
2019-03-23,뷰티,헤어매니큐어,,,,1,,,,2,,1
2019-03-23,뷰티,헤어무스,,,,,,1,1,,,
2019-03-23,뷰티,헤어스타일링용 염색약,5,30,19,63,28,85,12,43,5,14
2019-03-23,뷰티,헤어스타일링용 펌제,11,5,9,14,5,10,1,2,1,1
2019-03-23,뷰티,헤어스타일링용 흑채,1,2,1,7,7,15,1,3,,1
2019-03-23,뷰티,헤어스프레이,9,1,12,14,4,14,2,8,3,4
2019-03-23,뷰티,헤어에센스,11,55,22,66,27,90,7,24,5,3
2019-03-23,뷰티,헤어왁스,7,3,13,4,7,3,4,2,,1
2019-03-23,뷰티,헤어젤,,,,1,1,1,,1,,1
2019-03-23,뷰티,헤어케어세트,,1,4,10,3,5,,7,,
2019-03-23,식품,호박,1,11,15,33,2,21,2,4,,1
2019-03-23,식품,혼합견과,3,5,7,10,9,16,2,7,1,
2019-03-23,식품,홍삼 간식,1,1,2,2,,2,,1,,
2019-03-23,식품,홍삼 분말/환,,,,1,2,6,,4,,
2019-03-23,식품,홍삼 음료,,,1,1,,1,1,,,
2019-03-23,식품,홍삼/인삼 제품,2,6,9,13,7,17,6,5,1,1
2019-03-23,식품,홍삼액/홍삼정,5,25,20,82,36,67,30,45,6,3
2019-03-23,식품,홍삼절편/홍삼정과,,,2,5,6,7,4,3,1,
2019-03-23,식품,홍어,,,2,6,,1,1,,,2
2019-03-23,식품,홍차,2,5,7,6,2,7,3,1,1,1
2019-03-23,뷰티,화장 비누,5,21,21,52,25,47,11,27,7,13
2019-03-23,뷰티,화장 퍼프,7,27,4,36,3,18,2,9,,3
2019-03-23,식품,환자식,,1,1,8,7,9,,5,2,3
2019-03-23,냉난방가전,황토매트,,,1,,1,1,,1,,
2019-03-23,식품,회,186,290,240,401,114,162,25,32,4,7
2019-03-23,냉난방가전,휴대용 선풍기,,,2,,,,1,,,
2019-03-23,식품,흰우유,3,31,68,199,72,149,22,29,6,14
2019-03-23,냉난방가전,히터,,3,2,4,1,5,3,1,,
2019-03-24,식품,가공란,11,31,21,51,19,60,9,24,4,5
2019-03-24,냉난방가전,가열식 가습기,,,1,,2,2,1,,,
2019-03-24,식품,가자미,,,4,3,1,4,,1,2,
2019-03-24,식품,갈비/찜/바비큐용 돈육,2,4,5,5,1,4,1,2,,
2019-03-24,식품,갈비용 우육,2,4,,2,4,1,,,,
2019-03-24,식품,갈치,3,3,2,13,7,9,4,8,,
2019-03-24,식품,감/홍시,,,2,1,5,2,,,,
2019-03-24,식품,감귤/한라봉/오렌지,19,42,91,194,131,346,72,150,13,30
2019-03-24,식품,감마리놀렌산 영양제,1,4,,11,5,11,4,7,2,1
2019-03-24,식품,감말랭이,,,2,1,1,,,1,,1
2019-03-24,식품,감자,10,19,16,49,17,40,10,17,8,9
2019-03-24,식품,갓김치,,1,3,7,8,18,5,14,4,4
2019-03-24,식품,건강즙,3,7,12,25,17,33,5,17,1,3
2019-03-24,식품,건강즙/녹용,1,3,14,16,12,19,9,7,3,5
2019-03-24,식품,건대추,,,1,5,3,4,1,2,1,1
2019-03-24,식품,건망고,1,1,2,3,2,4,1,3,,
2019-03-24,식품,건바나나,1,,1,5,,5,1,4,,
2019-03-24,식품,건어물 건새우,,,,1,1,1,,2,,
2019-03-24,식품,건어물 노가리,2,2,,1,4,1,1,3,,
2019-03-24,식품,건어물 마른오징어,7,17,16,59,28,44,7,22,3,7
2019-03-24,식품,건어물 멸치,,1,6,17,5,32,3,7,4,3
2019-03-24,식품,건어물 쥐포,,6,10,21,14,26,2,8,5,4
2019-03-24,식품,건어물 진미채,,,7,10,3,15,2,7,1,2
2019-03-24,식품,건어물 황태,1,3,5,9,5,14,1,6,4,3
2019-03-24,식품,건자두,,5,3,12,7,4,3,3,,
2019-03-24,식품,건포도,1,4,1,6,,4,2,,,
2019-03-24,식품,게장류,9,31,13,36,8,38,4,23,4,4
2019-03-24,식품,견과류,3,11,15,24,23,39,7,31,1,4
2019-03-24,식품,견과류 땅콩,2,2,13,7,8,8,2,7,,
2019-03-24,식품,견과류 마카다미아,1,1,,3,2,3,3,2,,
2019-03-24,식품,견과류 밤,3,3,11,29,11,48,5,14,,1
2019-03-24,식품,견과류 잣/은행,,,1,4,1,6,,8,2,2
2019-03-24,식품,견과류 카카오닙스,1,3,1,3,1,4,1,3,5,
2019-03-24,식품,견과류 캐슈넛,,2,,3,3,3,,1,1,1
2019-03-24,식품,견과류 피스타치오,,,3,4,1,1,,,,1
2019-03-24,식품,견과류 호두,,4,4,6,12,8,7,10,2,2
2019-03-24,식품,계란,2,10,15,50,17,60,6,14,,2
2019-03-24,식품,고등어,1,7,17,29,31,39,8,27,2,3
2019-03-24,식품,고추/피망/파프리카,2,4,13,35,10,22,4,19,8,2
2019-03-24,식품,곡물차,2,2,7,15,9,16,2,5,,2
2019-03-24,냉난방가전,공기정화 용품,8,19,44,40,43,55,12,26,7,3
2019-03-24,냉난방가전,공기청정기,8,7,29,29,36,21,14,7,7,2
2019-03-24,식품,곶감/반건시,,1,2,5,6,3,1,5,,3
2019-03-24,식품,과실차,2,7,3,12,8,10,,2,1,
2019-03-24,식품,과일류,6,11,12,30,39,52,23,28,13,8
2019-03-24,식품,과일세트,1,,1,,,1,,,,
2019-03-24,식품,과채 음료/주스,15,52,46,94,50,81,23,34,5,6
2019-03-24,식품,구이/수육용 돈육,,,,,,2,,,,
2019-03-24,식품,국내산 돈육,,3,6,11,9,21,1,2,,
2019-03-24,식품,굴 생물,1,1,4,1,6,6,5,3,,
2019-03-24,식품,굴비/조기,,1,2,16,5,3,5,7,,1
2019-03-24,식품,글루코사민/키토산 영양제,3,3,2,5,8,4,4,3,,1
2019-03-24,뷰티,기능성 모공관리 화장품,6,12,1,5,4,7,2,6,,
2019-03-24,뷰티,기능성 아이케어 화장품,3,43,13,69,17,83,15,28,6,4
2019-03-24,뷰티,기능성 영양보습 화장품,,1,,5,,3,1,3,,
2019-03-24,뷰티,기능성 트러블케어 화장품,5,16,5,17,2,10,8,5,1,
2019-03-24,뷰티,기능성 화장품 세트,,1,,8,3,2,,1,,
2019-03-24,뷰티,기초 화장용 로션,28,69,57,138,59,113,19,40,9,7
2019-03-24,뷰티,기초 화장용 미스트,12,26,15,40,5,25,4,6,,3
2019-03-24,뷰티,기초 화장용 스킨,40,84,48,119,29,99,17,50,9,6
2019-03-24,뷰티,기초 화장용 에센스,30,176,59,422,69,420,25,190,7,18
2019-03-24,뷰티,기초 화장용 오일/앰플,16,44,19,89,19,54,7,19,2,5
2019-03-24,뷰티,기초 화장용 크림,105,315,199,568,177,402,78,165,19,37
2019-03-24,식품,기타 농산물,1,3,10,20,7,26,10,22,3,5
2019-03-24,식품,기타 주스류,10,23,29,49,22,47,8,16,4,6
2019-03-24,식품,기타 한방/환제품,,,,,2,1,2,7,2,
2019-03-24,식품,김치류,15,27,26,71,45,82,25,36,10,13
2019-03-24,식품,꽃게,,2,3,7,1,1,,,,
2019-03-24,식품,나물,4,1,2,15,5,8,4,7,5,2
2019-03-24,식품,낙지,2,5,3,7,2,9,3,4,1,
2019-03-24,뷰티,남성 로션,9,1,8,6,16,6,9,6,5,2
2019-03-24,뷰티,남성 메이크업,10,,6,2,2,2,2,2,,
2019-03-24,뷰티,남성 선케어,1,,,4,1,2,,1,,
2019-03-24,뷰티,남성 세트,11,8,22,32,56,66,23,35,7,7
2019-03-24,뷰티,남성 쉐이빙,5,1,16,8,14,4,6,4,3,
2019-03-24,뷰티,남성 스킨,6,4,6,2,10,14,3,5,3,
2019-03-24,뷰티,남성 에센스,10,4,10,12,10,9,8,4,1,1
2019-03-24,뷰티,남성 크림,,1,2,1,,2,,,,
2019-03-24,뷰티,남성 클렌징,5,1,1,3,5,3,2,,,
2019-03-24,냉난방가전,냉풍기,,,1,,,,,,,
2019-03-24,뷰티,네일 메이크업 용품,22,121,30,183,39,97,16,21,3,14
2019-03-24,뷰티,네일관리 소품,2,6,1,12,,2,,,,
2019-03-24,뷰티,네일리무버,,3,2,3,,,2,1,,
2019-03-24,뷰티,네일세트,,,1,2,,3,2,1,,
2019-03-24,뷰티,네일아트,,,3,1,,4,,1,,
2019-03-24,뷰티,네일컬러,2,3,3,11,3,4,,4,,
2019-03-24,뷰티,네일케어,2,11,5,18,3,10,2,5,1,
2019-03-24,식품,녹차,3,3,9,5,5,3,3,7,,1
2019-03-24,식품,느타리버섯,,1,4,9,10,11,,,1,
2019-03-24,식품,다이어트보조식,33,64,35,121,45,164,15,82,5,8
2019-03-24,식품,다이어트용 헬스보충식품,31,16,26,8,13,14,3,9,,2
2019-03-24,식품,닭 양념육,1,2,3,1,1,5,,,,1
2019-03-24,식품,닭가슴살,81,103,70,76,33,58,7,38,7,5
2019-03-24,식품,대게/킹크랩,,1,1,3,1,,,2,,
2019-03-24,식품,더치커피,3,10,10,24,6,14,,10,2,3
2019-03-24,뷰티,데오드란트,1,7,17,8,5,10,2,2,,2
2019-03-24,식품,도라지/더덕,1,2,,3,,4,3,3,,
2019-03-24,식품,돼지 곱창,154,345,176,295,59,104,19,19,1,9
2019-03-24,식품,두유,22,63,82,180,70,183,49,106,19,32
2019-03-24,식품,둥굴레차,,4,1,1,4,4,,,,
2019-03-24,식품,딸기/복분자/블루베리,3,6,14,28,10,16,4,10,2,3
2019-03-24,식품,딸기우유,3,15,13,19,9,13,,,,1
2019-03-24,냉난방가전,라디에이터,,,2,,2,,,,,
2019-03-24,식품,랍스타,16,18,19,20,7,20,1,4,,
2019-03-24,식품,레몬/자몽,6,8,12,22,12,27,4,7,2,2
2019-03-24,식품,루테인/눈 영양제,8,40,32,60,50,121,44,83,13,20
2019-03-24,뷰티,린스,1,9,9,30,13,24,10,16,1,3
2019-03-24,뷰티,립앤아이 리무버,2,22,6,21,5,13,6,,,1
2019-03-24,식품,마/야콘,,,,,,1,,,,
2019-03-24,식품,마늘/생강,,5,9,19,10,25,4,3,2,1
2019-03-24,냉난방가전,멀티형 에어컨,1,,9,16,5,19,5,5,,3
2019-03-24,뷰티,메이크업 박스,,,1,1,,4,,1,,
2019-03-24,뷰티,메이크업 브러쉬,7,33,17,52,4,28,1,2,2,1
2019-03-24,식품,메추리알,1,5,4,7,6,8,4,2,,
2019-03-24,식품,명태/동태,,3,2,3,1,7,,3,,
2019-03-24,식품,무/배추,,1,1,4,,2,1,1,,1
2019-03-24,식품,무김치,1,3,9,13,12,52,25,33,4,8
2019-03-24,식품,문어,,,1,3,1,1,,7,1,2
2019-03-24,식품,물김치,1,,,1,4,1,2,8,,2
2019-03-24,식품,미나리,,1,2,1,3,3,1,4,,
2019-03-24,식품,미숫가루/곡물가루,3,4,7,2,4,5,2,4,,1
2019-03-24,뷰티,미용가위,,1,1,4,5,1,,1,,
2019-03-24,식품,믹스 채소,,1,2,1,1,4,,1,,
2019-03-24,식품,밀크티/티라떼,19,51,16,60,7,25,4,7,2,
2019-03-24,식품,바나나/파인애플/망고,8,24,30,81,40,90,17,25,5,2
2019-03-24,식품,바나나우유,9,21,13,24,10,18,3,4,,
2019-03-24,뷰티,바디 보습제,15,69,42,95,59,91,15,42,8,12
2019-03-24,뷰티,바디 세트,3,10,1,15,6,9,,8,1,
2019-03-24,뷰티,바디 스크럽,3,6,5,5,3,9,2,4,,
2019-03-24,뷰티,바디 클렌져,26,54,70,123,40,94,15,41,7,8
2019-03-24,뷰티,바디케어용 땀패드,,,,4,,,,,,
2019-03-24,뷰티,바디케어용 때비누,1,8,6,17,5,17,4,10,,
2019-03-24,뷰티,바디케어용 볼륨업크림,,5,,9,2,3,,1,,
2019-03-24,뷰티,바디케어용 슬리밍,,,,4,1,1,,,,
2019-03-24,뷰티,바디케어용 제모제,1,11,3,8,4,3,3,1,,
2019-03-24,뷰티,바디케어용 청 결제,6,17,7,32,11,22,,7,2,
2019-03-24,식품,반건조고구마,1,7,4,19,1,17,3,4,,2
2019-03-24,식품,반찬류,6,10,15,38,16,39,7,7,6,
2019-03-24,식품,배/포도/과일즙,6,30,25,67,22,46,7,16,2,8
2019-03-24,식품,배추김치,3,16,18,50,48,78,22,45,9,16
2019-03-24,식품,백김치,,,1,2,2,2,,2,,
2019-03-24,뷰티,베이스 메이크업 세트,,1,,,,,,,,
2019-03-24,뷰티,베이스 메이크업용 BB크림,6,14,5,31,10,19,,8,,1
2019-03-24,뷰티,베이스 메이크업용 CC크림,,1,1,16,2,5,1,,,
2019-03-24,뷰티,베이스 메이크업용 가루파우더,,8,,6,3,8,,3,,
2019-03-24,뷰티,베이스 메이크업용 메이크업베이스,,18,4,13,4,12,,2,1,2
2019-03-24,뷰티,베이스 메이크업용 컨실러,7,20,5,23,6,20,1,3,2,1
2019-03-24,뷰티,베이스 메이크업용 쿠션팩트,7,75,21,109,25,96,12,39,2,5
2019-03-24,뷰티,베이스 메이크업용 트윈케이크,,,1,,1,5,,2,,
2019-03-24,뷰티,베이스 메이크업용 파우더팩트,4,41,14,49,15,55,4,20,2,3
2019-03-24,뷰티,베이스 메이크업용 파운데이션,18,88,13,94,15,55,7,24,2,5
2019-03-24,뷰티,베이스 메이크업용 프라이머,5,30,5,21,6,18,2,8,,2
2019-03-24,냉난방가전,벽걸이 에어컨,2,,3,5,4,5,2,5,1,6
2019-03-24,냉난방가전,벽걸이형 선풍기,,1,,,,,,,,
2019-03-24,식품,보리차,,9,19,30,4,6,4,4,,1
2019-03-24,냉난방가전,보일러,,,,,,1,,2,,
2019-03-24,식품,복분자/석류/과실즙,8,27,42,70,38,135,39,99,10,18
2019-03-24,냉난방가전,복합식 가습기,,6,4,13,1,2,2,,,
2019-03-24,식품,부추,,,3,4,3,5,1,3,,
2019-03-24,뷰티,뷰티 눈썹정리도구,1,10,6,19,3,5,5,5,,
2019-03-24,뷰티,뷰티 속눈썹/쌍꺼풀,,15,6,18,1,8,4,7,,2
2019-03-24,뷰티,뷰티 손거울,,14,2,6,3,2,2,4,,
2019-03-24,뷰티,뷰티 타투,4,1,,3,2,2,,1,,
2019-03-24,뷰티,뷰티 헤어캡,,,,1,1,1,,,,2
2019-03-24,뷰티,뷰티 화장솜,11,33,11,37,6,17,3,16,,
2019-03-24,뷰티,뷰티 화장품 공병/케이스,2,1,3,4,4,1,1,1,,
2019-03-24,뷰티,뷰티용 기름종이,1,1,4,3,2,2,,1,1,1
2019-03-24,뷰티,뷰티용 면봉/귀이개,5,7,5,19,7,7,4,1,2,1
2019-03-24,뷰티,뷰티용 뷰러,,9,2,13,1,8,2,4,,
2019-03-24,뷰티,뷰티용 샤프너,,3,,,2,2,,,,
2019-03-24,뷰티,뷰티용 여드름압출기,2,4,1,2,,2,1,1,,
2019-03-24,식품,브로콜리/셀러리,3,12,13,25,4,21,1,1,2,1
2019-03-24,식품,비타민,25,83,86,160,100,147,54,74,14,17
2019-03-24,식품,비타민/화이바 음료,5,9,1,5,3,11,,4,,
2019-03-24,식품,삼치,1,3,2,10,4,2,2,1,,
2019-03-24,식품,상황버섯,,,,1,,,1,,,
2019-03-24,식품,새송이버섯,,1,1,3,4,3,,4,1,1
2019-03-24,식품,새우/대하,6,11,15,21,11,12,3,,1,
2019-03-24,뷰티,색조 메이크업 립글로스,,5,4,4,2,10,,,,
2019-03-24,뷰티,색조 메이크업 립라이너,,,,2,,2,,,,
2019-03-24,뷰티,색조 메이크업 립밤,14,36,10,54,14,35,7,12,3,2
2019-03-24,뷰티,색조 메이크업 립스틱,9,80,25,161,25,88,13,35,4,11
2019-03-24,뷰티,색조 메이크업 립틴트,17,149,18,133,18,72,3,13,1,2
2019-03-24,뷰티,색조 메이크업 마스카라,,25,9,42,8,34,7,19,3,4
2019-03-24,뷰티,색조 메이크업 볼터치,6,61,3,34,5,28,3,2,1,1
2019-03-24,뷰티,색조 메이크업 속눈썹영양제,1,14,3,15,,8,1,3,,
2019-03-24,뷰티,색조 메이크업 쉐딩/하이라이터,4,26,2,26,4,13,1,3,,2
2019-03-24,뷰티,색조 메이크업 아이라이너,6,53,6,59,12,46,4,12,,2
2019-03-24,뷰티,색조 메이크업 아이브로우,8,44,11,89,9,39,9,15,2,3
2019-03-24,뷰티,색조 메이크업 아이섀도우,19,100,23,71,24,42,10,12,1,
2019-03-24,식품,생닭/닭부분육,2,5,6,16,9,20,,10,,1
2019-03-24,식품,생선류,6,8,15,22,10,28,7,14,1,3
2019-03-24,식품,생수,76,200,201,378,218,368,230,145,31,40
2019-03-24,식품,생식/선식 분말,,1,,2,4,5,4,4,,1
2019-03-24,뷰티,샤워코롱,,2,3,3,,2,,,,
2019-03-24,뷰티,샴푸,75,180,146,365,178,417,66,174,15,21
2019-03-24,뷰티,선로션,3,4,3,6,3,6,3,5,,
2019-03-24,뷰티,선스프레이,,2,,,,,,,,
2019-03-24,식품,선식,,2,1,6,3,3,2,6,1,
2019-03-24,뷰티,선케어용 선밤,6,32,10,41,24,22,9,18,3,2
2019-03-24,뷰티,선크림,17,52,28,56,18,53,4,20,4,7
2019-03-24,뷰티,세안도구,1,3,,6,2,,,,,
2019-03-24,식품,소고기 등심/안심,2,2,1,7,2,6,1,1,,
2019-03-24,식품,소고기 육회,50,69,57,66,39,51,7,8,2,2
2019-03-24,뷰티,손톱정리도구,2,1,4,2,5,4,1,,,1
2019-03-24,식품,수산 생물,15,22,29,53,31,42,12,21,2,4
2019-03-24,식품,수입우육,3,1,11,11,6,11,6,2,,3
2019-03-24,식품,숙취/에너지/건강 음료,11,14,10,22,9,18,5,10,2,2
2019-03-24,뷰티,스크럽/필링크림,6,26,12,45,10,36,7,7,,1
2019-03-24,뷰티,스킨케어 곡물팩,1,,,2,1,4,,,,
2019-03-24,뷰티,스킨케어 마스크팩,25,91,50,199,41,223,39,86,4,22
2019-03-24,뷰티,스킨케어 수면팩,3,5,3,14,3,4,1,4,,2
2019-03-24,뷰티,스킨케어 시트마스크팩,10,37,10,52,18,37,8,15,4,4
2019-03-24,뷰티,스킨케어 워시오프팩,2,9,2,14,1,3,2,2,,
2019-03-24,뷰티,스킨케어 코팩,27,23,18,35,12,18,6,10,1,2
2019-03-24,뷰티,스킨케어 필오프팩,,9,3,12,2,9,,3,,1
2019-03-24,냉난방가전,스탠드형 냉온풍기,,2,,,1,1,,3,,
2019-03-24,냉난방가전,스탠드형 에어컨,3,,6,6,11,11,3,17,1,3
2019-03-24,식품,스피루리나 영양제,,3,1,5,1,2,,3,,1
2019-03-24,식품,시금치,,2,6,28,3,12,1,2,,
2019-03-24,식품,식혜/수정과,2,7,8,19,2,14,5,7,1,
2019-03-24,식품,쌀,19,38,99,225,157,230,66,113,36,33
2019-03-24,식품,쌈채소,5,21,11,55,19,48,5,21,1,9
2019-03-24,식품,아몬드유/코코넛밀크,5,24,9,34,13,9,4,6,3,1
2019-03-24,식품,아이스티,3,8,6,32,6,20,5,19,1,4
2019-03-24,뷰티,애프터선,4,8,5,25,5,9,2,7,2,1
2019-03-24,식품,야채/호박즙,15,41,30,61,24,42,11,25,3,3
2019-03-24,식품,양념 돈육,2,5,2,1,,2,,1,,
2019-03-24,식품,양념우육,4,9,7,14,3,5,2,1,,
2019-03-24,식품,양배추/양상추,1,1,2,5,10,12,1,10,1,
2019-03-24,식품,양파/마늘즙,2,1,17,9,12,15,5,14,6,2
2019-03-24,식품,어란(생선알),,2,1,3,1,1,,,,
2019-03-24,식품,어린이 음료,,2,15,16,2,3,,,,
2019-03-24,식품,어린이영양제,,5,10,38,17,20,1,1,,
2019-03-24,식품,어린이홍삼,1,3,11,52,28,69,5,11,,2
2019-03-24,식품,어린잎/새싹채소,,1,2,6,4,8,,3,1,1
2019-03-24,냉난방가전,에어워셔,2,,,2,5,16,4,3,1,1
2019-03-24,냉난방가전,에어컨 리모컨,,,,2,,,,1,,
2019-03-24,식품,에이드,7,24,19,22,7,8,2,4,,
2019-03-24,식품,연어/훈제연어,3,9,,5,1,6,2,7,,
2019-03-24,식품,오리고기/훈제오리,11,10,24,35,26,52,4,28,5,8
2019-03-24,식품,오메가3/스쿠알렌 영양제,11,14,30,47,38,51,18,57,6,10
2019-03-24,식품,오이/가지,,3,2,20,8,10,4,11,,5
2019-03-24,식품,오징어,3,8,8,29,14,20,2,5,,1
2019-03-24,식품,옥돔,,,,2,,,,,1,
2019-03-24,식품,옥수수,,2,1,5,5,8,1,2,,
2019-03-24,식품,옥수수차,1,3,4,6,7,10,1,2,,1
2019-03-24,냉난방가전,온수매트,,1,,3,2,4,8,2,,
