날짜,대분류,소분류,20M,20F,30M,30F,40M,40F,50M,50F,60M,60F
2019-10-30,뷰티,샴푸,65,161,176,386,181,385,76,120,14,27
2019-10-30,뷰티,선로션,2,8,,3,,1,2,4,,
2019-10-30,뷰티,선스프레이,,,,,,3,1,,,
2019-10-30,식품,선식,,4,4,3,3,4,2,3,,1
2019-10-30,뷰티,선케어용 선밤,2,3,,4,7,8,1,,1,1
2019-10-30,뷰티,선크림,24,32,17,56,17,44,8,16,4,2
2019-10-30,뷰티,세안도구,2,1,1,9,,,2,2,,
2019-10-30,식품,소고기 등심/안심,1,5,12,21,10,36,2,4,2,1
2019-10-30,식품,소고기 육회,49,89,60,86,54,79,12,15,3,1
2019-10-30,뷰티,손톱정리도구,1,1,3,3,4,5,3,,1,
2019-10-30,식품,수산 생물,21,36,51,93,48,73,27,37,4,17
2019-10-30,식품,수입우육,7,5,14,30,22,34,5,16,2,5
2019-10-30,식품,숙취/에너지/건강 음료,12,21,14,20,15,19,9,4,5,
2019-10-30,뷰티,스크럽/필링크림,4,30,12,51,14,29,9,8,3,3
2019-10-30,뷰티,스킨케어 곡물팩,2,,,3,,1,,,,
2019-10-30,뷰티,스킨케어 마스크팩,25,123,55,185,45,160,28,51,5,14
2019-10-30,뷰티,스킨케어 수면팩,,20,5,21,38,17,,2,1,
2019-10-30,뷰티,스킨케어 시트마스크팩,10,61,24,191,31,162,15,57,7,18
2019-10-30,뷰티,스킨케어 워시오프팩,3,7,,3,1,3,,,,
2019-10-30,뷰티,스킨케어 코팩,5,17,15,45,19,32,7,11,,3
2019-10-30,뷰티,스킨케어 필오프팩,2,18,2,7,,13,,2,,1
2019-10-30,냉난방가전,스탠드형 냉온풍기,1,1,,2,5,,,,,1
2019-10-30,냉난방가전,스탠드형 에어컨,,,,2,1,1,1,,,
2019-10-30,식품,스피루리나 영양제,,,1,6,1,6,2,7,,
2019-10-30,식품,시금치,,,3,15,4,13,2,7,,
2019-10-30,식품,식혜/수정과,3,4,7,11,13,8,4,5,,3
2019-10-30,냉난방가전,신발건조기,,,,,1,2,,,,
2019-10-30,식품,쌀,20,44,131,215,157,311,92,160,32,66
2019-10-30,식품,쌈채소,7,20,33,57,27,71,5,19,2,6
2019-10-30,식품,아몬드유/코코넛밀크,4,16,11,27,10,15,7,9,,1
2019-10-30,식품,아이스티,3,10,13,9,7,10,3,3,1,
2019-10-30,뷰티,애프터선,2,16,4,14,11,6,4,1,,1
2019-10-30,식품,야채/호박즙,7,36,17,64,21,47,7,12,5,5
2019-10-30,식품,양념 돈육,1,1,1,3,3,2,,,1,
2019-10-30,식품,양념우육,4,10,7,13,8,11,1,1,2,
2019-10-30,식품,양배추/양상추,1,5,4,20,5,20,3,7,,1
2019-10-30,식품,양파/마늘즙,2,7,9,12,11,22,4,8,2,2
2019-10-30,식품,어란(생선알),,1,1,1,3,4,1,1,,1
2019-10-30,식품,어린이 음료,1,4,10,16,2,4,1,,,
2019-10-30,식품,어린이영양제,1,3,36,66,27,25,1,4,,4
2019-10-30,식품,어린이홍삼,1,1,16,50,25,13,2,3,,1
2019-10-30,식품,어린잎/새싹채소,1,3,2,8,4,5,,4,,1
2019-10-30,냉난방가전,업소용 선풍기,,,,1,,1,,,,
2019-10-30,냉난방가전,에어워셔,,,7,9,9,9,1,2,1,1
2019-10-30,냉난방가전,에어컨 리모컨,,,,,1,,,1,,
2019-10-30,식품,에이드,8,24,14,18,10,10,,2,,1
2019-10-30,식품,연어/훈제연어,4,10,7,7,2,11,3,4,,
2019-10-30,식품,영지버섯,,,,1,,,,,,1
2019-10-30,식품,오리고기/훈제오리,5,11,14,45,18,56,15,28,2,5
2019-10-30,식품,오메가3/스쿠알렌 영양제,9,11,34,45,26,45,7,30,10,6
2019-10-30,식품,오이/가지,,4,6,18,6,21,1,4,1,
2019-10-30,식품,오징어,,6,12,31,14,19,7,16,,2
2019-10-30,식품,옥돔,,,,2,2,2,1,,,
2019-10-30,식품,옥수수,4,8,6,19,10,25,4,21,5,1
2019-10-30,식품,옥수수차,,2,4,11,8,7,4,3,2,2
2019-10-30,냉난방가전,온수매트,10,45,54,99,64,97,25,44,7,10
2019-10-30,냉난방가전,온열매트,10,14,45,36,52,49,20,27,10,4
2019-10-30,냉난방가전,온풍기,3,8,23,27,29,20,9,6,3,4
2019-10-30,식품,옻/칡/쑥즙,,3,2,5,6,8,3,2,,1
2019-10-30,식품,요거트/발효유,7,42,52,136,37,68,12,31,3,10
2019-10-30,식품,우엉/연근,,,,3,2,3,,,,
2019-10-30,식품,원두커피,12,30,56,78,66,95,47,48,17,11
2019-10-30,식품,윙봉/닭다리/날개,,,5,5,3,6,,4,,
2019-10-30,식품,유자차,5,10,11,31,11,19,6,4,2,2
2019-10-30,식품,유제품 음료,9,32,38,62,30,51,11,19,2,1
2019-10-30,식품,율무차,3,4,4,4,6,8,13,8,4,1
2019-10-30,식품,음용 식초,1,,13,22,,13,1,2,,
2019-10-30,냉난방가전,의류건조기,1,6,11,21,15,14,6,5,2,2
2019-10-30,냉난방가전,이동형 에어컨,1,,3,1,,1,,,,
2019-10-30,식품,이온음료,4,13,8,18,14,15,2,3,1,2
2019-10-30,식품,인삼/수삼/산삼,5,4,6,9,10,11,2,8,1,1
2019-10-30,식품,인스턴트커피,63,74,121,185,168,190,152,84,65,43
2019-10-30,뷰티,입욕제,6,7,7,12,6,6,1,4,1,
2019-10-30,냉난방가전,자연식 가습기,,,5,5,4,3,1,,,
2019-10-30,식품,잡곡,2,12,12,52,21,32,4,40,5,7
2019-10-30,식품,잡곡 씨드류,,3,1,2,,4,,3,1,1
2019-10-30,식품,장어,3,3,5,11,5,7,4,3,1,
2019-10-30,식품,장조림/카레용 돈육,1,1,2,8,1,6,,1,,
2019-10-30,식품,저/무지방우유,3,11,9,24,14,32,1,9,4,2
2019-10-30,냉난방가전,전기온수기,,4,1,8,6,4,10,2,3,
2019-10-30,냉난방가전,전기장판,7,20,19,54,29,41,20,32,5,8
2019-10-30,식품,전복 생물,2,2,6,14,6,16,4,8,2,2
2019-10-30,식품,전통주,2,,6,4,,,1,,,
2019-10-30,식품,전통차,4,12,11,33,21,46,16,14,3,5
2019-10-30,식품,절임배추/김치속,,10,6,28,42,112,16,91,13,28
2019-10-30,식품,젓갈류,6,20,14,52,19,49,16,40,7,14
2019-10-30,냉난방가전,제습기,,1,3,9,2,4,1,1,,
2019-10-30,식품,조개,12,22,53,92,41,87,24,24,6,4
2019-10-30,식품,주꾸미,4,20,11,34,14,24,9,5,,5
2019-10-30,식품,차 선물세트,2,7,2,8,2,6,2,2,,
2019-10-30,식품,차/곡물 음료,2,7,14,15,6,17,6,3,1,3
2019-10-30,식품,참외/메론/수박,2,3,4,10,4,10,1,6,,
2019-10-30,식품,초유 영양제,,,,6,1,2,2,,,
2019-10-30,냉난방가전,초음파식 가습기,13,32,30,67,28,35,19,15,5,2
2019-10-30,식품,초코우유,5,25,5,12,5,17,5,,1,4
2019-10-30,식품,카페 푸드,30,74,39,93,21,65,6,22,4,5
2019-10-30,식품,카페용 초콜릿시럽,,1,5,5,2,6,2,,,
2019-10-30,냉난방가전,카페트매트,1,1,3,16,13,9,1,8,2,1
2019-10-30,식품,칼슘/철분 영양제,9,23,32,65,32,38,20,24,1,4
2019-10-30,식품,캡슐/POD커피,3,25,41,65,36,52,14,23,6,2
2019-10-30,식품,커피용 프림,1,3,1,1,1,2,,2,,
2019-10-30,식품,커피음료,135,361,201,478,143,249,53,46,15,15
2019-10-30,냉난방가전,컨벡터,2,1,2,8,4,2,1,3,1,
2019-10-30,식품,코코아/핫초코,7,22,14,34,18,31,3,11,4,1
2019-10-30,식품,콜라겐/코큐텐 영양제,7,28,17,69,42,124,30,90,7,14
2019-10-30,식품,콩나물/숙주,1,6,11,39,17,44,6,13,2,4
2019-10-30,뷰티,클렌징 로션,2,10,2,15,2,13,1,1,,2
2019-10-30,뷰티,클렌징 오일,13,65,12,64,14,44,9,12,,
2019-10-30,뷰티,클렌징 워터/젤,5,39,5,31,8,25,3,9,1,
2019-10-30,뷰티,클렌징 크림,3,5,4,11,1,12,2,7,,
2019-10-30,뷰티,클렌징 티슈,1,10,1,19,8,9,,10,1,5
2019-10-30,뷰티,클렌징 폼,50,77,63,143,53,108,15,47,7,12
2019-10-30,식품,클로렐라 영양제,1,,1,,1,3,,1,,
2019-10-30,식품,키위/참다래,2,14,11,39,19,41,10,16,1,7
2019-10-30,냉난방가전,탁상/USB 선풍기,,,,1,2,,,1,,
2019-10-30,식품,탄산수,11,21,41,81,26,39,8,14,8,3
2019-10-30,식품,탄산음료,40,46,77,97,71,86,32,24,10,12
2019-10-30,식품,토마토,8,21,23,73,30,56,12,23,2,6
2019-10-30,뷰티,트리트먼트,14,67,31,129,42,145,31,58,4,8
2019-10-30,식품,파/양파,3,14,24,74,27,47,11,21,3,3
2019-10-30,식품,파김치,,3,1,5,2,13,4,6,,2
2019-10-30,뷰티,팩도구,,1,1,2,,,1,,,
2019-10-30,식품,포도/거봉/체리,,7,6,14,4,20,6,9,1,6
2019-10-30,식품,표고버섯,,3,9,8,3,13,1,8,2,1
2019-10-30,뷰티,풋스프레이,,,,2,1,,1,,,1
2019-10-30,뷰티,풋워시/스크럽,,2,3,4,2,1,,1,,1
2019-10-30,뷰티,풋크림,3,10,6,6,3,8,1,6,2,2
2019-10-30,뷰티,풋패치,1,7,1,17,6,6,2,1,,1
2019-10-30,식품,프라페/버블티 파우더,4,1,6,6,6,3,3,1,1,1
2019-10-30,식품,프로바이오틱스,28,63,61,171,70,155,39,82,15,32
2019-10-30,식품,프로폴리스/로얄젤리,3,31,13,42,17,41,12,18,2,13
2019-10-30,식품,한방 분말/환제품,7,21,38,54,34,77,22,53,14,17
2019-10-30,식품,한방재료,2,3,2,14,11,9,5,6,6,
2019-10-30,식품,한우육,3,5,32,114,54,125,29,83,17,41
2019-10-30,식품,해조류 다시마,,3,6,4,8,4,1,1,,2
2019-10-30,식품,해조류 미역,1,2,6,20,7,28,3,9,3,3
2019-10-30,식품,해초류 ,,9,25,71,29,59,2,9,2,
2019-10-30,뷰티,핸드워시/스크럽,,16,26,60,23,49,14,9,10,6
2019-10-30,뷰티,핸드크림,13,79,27,107,27,68,7,16,10,7
2019-10-30,식품,허브차,6,31,12,36,15,32,9,14,4,4
2019-10-30,식품,헛개/가시오가피,,,,,1,,1,,,
2019-10-30,뷰티,헤어 브러쉬,3,10,5,27,7,18,4,2,,1
2019-10-30,뷰티,헤어매니큐어,,2,,3,1,1,,1,,
2019-10-30,뷰티,헤어스타일링용 염색약,6,35,26,66,35,101,32,38,12,10
2019-10-30,뷰티,헤어스타일링용 펌제,7,7,6,18,4,16,1,3,,
2019-10-30,뷰티,헤어스타일링용 흑채,1,6,2,9,2,14,9,5,1,1
2019-10-30,뷰티,헤어스프레이,11,17,17,9,20,14,3,6,4,4
2019-10-30,뷰티,헤어에센스,18,56,34,124,37,119,20,43,5,5
2019-10-30,뷰티,헤어왁스,8,4,19,16,8,11,2,2,1,1
2019-10-30,뷰티,헤어젤,,,,,6,2,2,1,1,1
2019-10-30,뷰티,헤어케어세트,5,8,5,19,7,14,2,3,,1
2019-10-30,식품,호박,,9,20,46,9,36,4,7,2,1
2019-10-30,식품,혼합견과,2,2,8,19,9,15,3,4,1,
2019-10-30,식품,혼합곡,,,,1,,1,,,,
2019-10-30,식품,홍삼 간식,,,2,2,,1,,1,,
2019-10-30,식품,홍삼 분말/환,,,3,2,4,3,2,2,1,
2019-10-30,식품,홍삼 음료,,,1,2,,2,1,2,1,
2019-10-30,식품,홍삼/인삼 제품,2,2,13,38,15,24,3,12,2,4
2019-10-30,식품,홍삼액/홍삼정,11,44,47,85,47,139,31,77,11,10
2019-10-30,식품,홍삼절편/홍삼정과,3,3,1,11,7,6,4,6,3,1
2019-10-30,식품,홍어,,,2,4,3,4,1,3,,
2019-10-30,식품,홍차,5,8,5,9,3,12,4,,1,
2019-10-30,뷰티,화장 비누,3,19,17,46,32,65,25,32,5,1
2019-10-30,뷰티,화장 퍼프,6,37,11,45,6,29,2,7,1,1
2019-10-30,식품,환자식,2,5,11,24,14,33,11,23,2,4
2019-10-30,냉난방가전,황토매트,,1,1,2,3,4,1,1,1,1
2019-10-30,식품,회,101,326,167,276,90,145,37,32,12,4
2019-10-30,냉난방가전,휴대용 선풍기,,1,,1,,,,,,
2019-10-30,식품,흰우유,10,33,97,201,78,177,15,46,5,12
2019-10-30,냉난방가전,히터,12,7,38,48,45,41,33,25,17,5
2019-10-31,식품,가공란,13,29,21,49,19,41,15,20,3,2
2019-10-31,냉난방가전,가열식 가습기,1,1,6,7,4,3,1,1,3,
2019-10-31,식품,가자미,,,3,8,8,8,5,7,2,1
2019-10-31,식품,갈비/찜/바비큐용 돈육,2,4,6,3,,1,,2,,
2019-10-31,식품,갈비용 우육,1,2,2,1,,4,1,,,
2019-10-31,식품,갈치,1,7,13,18,21,39,7,18,2,3
2019-10-31,식품,감/홍시,2,5,5,20,11,30,13,24,3,4
2019-10-31,식품,감귤/한라봉/오렌지,23,92,129,289,190,443,92,226,27,50
2019-10-31,식품,감마리놀렌산 영양제,1,2,5,1,4,4,3,2,,
2019-10-31,식품,감말랭이,1,,1,4,2,6,,2,,1
2019-10-31,식품,감자,11,32,13,56,18,43,12,23,4,8
2019-10-31,식품,갓김치,,2,2,10,9,25,14,19,2,2
2019-10-31,식품,건강즙,2,4,5,9,13,18,6,6,1,2
2019-10-31,식품,건강즙/녹용,2,7,15,30,9,21,2,11,2,2
2019-10-31,식품,건대추,1,3,,12,8,30,8,14,2,4
2019-10-31,식품,건망고,,1,,1,,1,2,,,
2019-10-31,식품,건바나나,,1,3,4,2,3,,3,,
2019-10-31,식품,건어물 건새우,,,1,1,1,1,,1,,
2019-10-31,식품,건어물 노가리,,,2,8,4,5,,2,,1
2019-10-31,식품,건어물 마른오징어,10,19,27,59,33,48,12,29,7,9
2019-10-31,식품,건어물 멸치,,2,9,13,3,17,4,10,,4
2019-10-31,식품,건어물 쥐포,,7,7,13,15,21,4,5,,2
2019-10-31,식품,건어물 진미채,1,1,5,19,6,19,4,3,2,1
2019-10-31,식품,건어물 황태,2,6,4,17,9,18,2,4,,1
2019-10-31,식품,건자두,1,2,5,3,4,6,,,1,1
2019-10-31,식품,건포도,,,1,4,1,2,,2,,
2019-10-31,식품,게장류,13,38,10,26,14,35,8,10,1,3
2019-10-31,식품,견과류,3,11,20,38,15,43,11,14,,3
2019-10-31,식품,견과류 땅콩,2,4,5,9,6,7,5,12,1,1
2019-10-31,식품,견과류 마카다미아,1,1,,4,2,6,1,2,,
2019-10-31,식품,견과류 밤,2,18,11,62,26,51,15,27,3,8
2019-10-31,식품,견과류 잣/은행,2,1,1,4,8,6,2,2,2,1
2019-10-31,식품,견과류 카카오닙스,3,2,6,6,5,8,1,,1,
2019-10-31,식품,견과류 캐슈넛,,,8,4,7,11,1,4,2,
2019-10-31,식품,견과류 피스타치오,,1,,,1,1,,,,
2019-10-31,식품,견과류 호두,1,4,7,10,7,11,8,7,3,2
2019-10-31,식품,계란,4,17,17,65,25,50,7,15,4,11
2019-10-31,식품,고등어,6,9,31,52,16,52,13,23,2,7
2019-10-31,식품,고추/피망/파프리카,1,2,8,39,9,34,6,16,4,3
2019-10-31,식품,곡물차,,5,17,33,13,53,7,11,3,4
2019-10-31,냉난방가전,공기정화 용품,6,13,40,54,35,44,9,15,9,2
2019-10-31,냉난방가전,공기청정기,3,6,16,14,21,16,5,2,5,3
2019-10-31,식품,곶감/반건시,1,1,4,7,2,8,7,9,3,1
2019-10-31,식품,과실차,2,14,6,13,11,10,2,7,3,2
2019-10-31,식품,과일류,,12,15,20,19,36,14,27,4,7
2019-10-31,식품,과일세트,,2,,1,1,,,,,
2019-10-31,식품,과채 음료/주스,20,51,52,129,59,258,42,227,10,47
2019-10-31,식품,구이/수육용 돈육,,,,1,2,,,,,
2019-10-31,식품,국내산 돈육,4,9,17,31,9,20,3,8,1,4
2019-10-31,식품,굴 생물,3,8,12,34,33,30,15,11,10,5
2019-10-31,식품,굴비/조기,,7,4,12,10,16,11,15,3,3
2019-10-31,식품,글루코사민/키토산 영양제,1,5,3,10,4,2,,1,,1
2019-10-31,뷰티,기능성 링클케어 화장품,,1,,2,,,,,,
2019-10-31,뷰티,기능성 모공관리 화장품,6,14,4,12,1,7,2,2,,2
2019-10-31,뷰티,기능성 아이케어 화장품,4,33,17,68,30,87,15,33,3,8
2019-10-31,뷰티,기능성 영양보습 화장품,1,2,,1,1,1,,3,,
2019-10-31,뷰티,기능성 트러블케어 화장품,5,17,5,19,5,9,2,5,,
2019-10-31,뷰티,기능성 화이트닝 화장품,,1,1,1,,,,,,
2019-10-31,뷰티,기능성 화장품 세트,4,9,11,22,6,34,10,39,4,7
2019-10-31,뷰티,기초 화장용 로션,32,58,52,116,35,82,23,44,9,14
2019-10-31,뷰티,기초 화장용 미스트,12,34,15,60,9,30,9,9,2,1
2019-10-31,뷰티,기초 화장용 스킨,50,173,47,235,45,122,20,38,5,2
2019-10-31,뷰티,기초 화장용 에센스,37,148,75,242,78,243,45,107,13,15
2019-10-31,뷰티,기초 화장용 오일/앰플,17,91,21,112,23,78,15,44,,5
2019-10-31,뷰티,기초 화장용 크림,95,399,234,838,244,848,91,385,31,70
2019-10-31,식품,기타 농산물,,4,14,35,15,54,8,50,9,10
2019-10-31,식품,기타 주스류,16,37,22,56,19,38,11,12,4,7
2019-10-31,식품,기타 한방/환제품,,2,4,,5,2,,2,,
2019-10-31,식품,김치류,13,33,39,102,70,199,63,162,13,40
2019-10-31,식품,꽃게,1,9,11,44,23,63,10,58,1,15
2019-10-31,식품,나물,2,6,8,19,5,31,5,22,1,9
2019-10-31,식품,낙지,3,2,7,14,2,22,6,7,1,1
2019-10-31,뷰티,남성 로션,6,4,8,9,8,11,4,7,2,1
2019-10-31,뷰티,남성 메이크업,8,,3,2,,2,,1,1,
2019-10-31,뷰티,남성 선케어,,,2,1,,1,2,,,
2019-10-31,뷰티,남성 세트,3,7,15,20,13,13,12,10,9,4
2019-10-31,뷰티,남성 쉐이빙,21,3,15,10,6,4,,4,,3
2019-10-31,뷰티,남성 스킨,4,3,9,7,10,4,2,8,3,1
2019-10-31,뷰티,남성 에센스,8,3,10,17,9,15,7,12,1,1
2019-10-31,뷰티,남성 크림,2,1,1,2,,,1,1,,
2019-10-31,뷰티,남성 클렌징,1,1,6,1,2,3,1,1,,
2019-10-31,뷰티,남성향수,,,,,1,,,,,
2019-10-31,뷰티,네일 메이크업 용품,9,125,35,134,23,85,5,16,2,11
2019-10-31,뷰티,네일관리 소품,2,5,1,5,2,4,1,,,2
2019-10-31,뷰티,네일리무버,,2,2,8,,6,2,1,2,1
2019-10-31,뷰티,네일세트,,1,1,2,,,,1,,
2019-10-31,뷰티,네일아트,,,,3,,,,,,
2019-10-31,뷰티,네일컬러,3,11,2,15,5,4,1,2,,
2019-10-31,뷰티,네일케어,,2,4,11,2,10,3,4,1,
2019-10-31,식품,녹차,1,4,9,9,10,10,11,7,2,1
2019-10-31,식품,느타리버섯,,,,13,1,7,2,1,,
2019-10-31,식품,다이어트보조식,23,60,48,122,39,126,13,69,8,18
2019-10-31,식품,다이어트용 헬스보충식품,29,21,31,11,17,21,9,12,1,2
2019-10-31,식품,닭 양념육,2,1,4,5,,,,2,,
2019-10-31,식품,닭가슴살,100,111,62,88,29,54,31,35,5,4
2019-10-31,식품,대게/킹크랩,,4,7,8,4,3,1,1,1,1
2019-10-31,식품,더치커피,3,16,7,9,4,2,6,,,
2019-10-31,뷰티,데오드란트,1,5,6,9,3,10,,2,,1
2019-10-31,식품,도라지/더덕,3,2,5,15,7,10,8,8,6,2
2019-10-31,냉난방가전,돈풍기,,,,,1,,2,1,,1
2019-10-31,식품,돼지 곱창,129,305,191,398,97,163,28,53,8,20
2019-10-31,식품,두유,18,53,76,208,113,204,48,147,22,27
2019-10-31,식품,둥굴레차,,3,6,9,4,9,3,3,2,2
2019-10-31,식품,딸기/복분자/블루베리,,4,4,17,1,9,4,1,,2
2019-10-31,식품,딸기우유,4,5,13,39,18,23,,6,,1
2019-10-31,냉난방가전,라디에이터,3,1,7,2,2,6,5,1,1,2
2019-10-31,식품,랍스타,1,1,2,2,3,1,3,1,,
2019-10-31,식품,레몬/자몽,6,11,18,23,7,24,12,13,2,
2019-10-31,식품,루테인/눈 영양제,7,26,19,66,48,81,26,39,15,12
2019-10-31,뷰티,린스,1,12,6,23,12,27,7,8,1,
2019-10-31,뷰티,립앤아이 리무버,5,27,2,22,5,15,2,1,1,2
2019-10-31,식품,마/야콘,,,,,,,,,1,
2019-10-31,식품,마늘/생강,5,8,18,33,17,27,3,22,4,7
2019-10-31,뷰티,메이크업 박스,,3,,,1,2,,,,
2019-10-31,뷰티,메이크업 브러쉬,5,38,9,36,5,18,1,4,3,
2019-10-31,식품,메추리알,1,1,4,10,1,7,,2,,2
2019-10-31,식품,명태/동태,,1,3,12,4,13,,1,,1
2019-10-31,식품,무/배추,1,2,,10,3,6,1,4,,1
2019-10-31,식품,무김치,3,9,10,32,26,69,17,62,3,3
2019-10-31,식품,문어,,,3,2,1,4,,,,
2019-10-31,식품,물김치,,1,1,5,2,2,,4,1,3
2019-10-31,식품,미나리,,,,,1,1,,1,,
2019-10-31,식품,미숫가루/곡물가루,,3,4,17,1,12,1,4,4,1
2019-10-31,뷰티,미용가위,,3,2,5,,2,1,,,
2019-10-31,식품,믹스 채소,,1,,3,3,5,,4,,
2019-10-31,식품,밀크티/티라떼,22,108,28,78,24,36,5,6,1,2
2019-10-31,식품,바나나/파인애플/망고,3,26,25,58,25,47,4,14,6,4
2019-10-31,식품,바나나우유,9,12,6,18,4,17,,2,2,1
2019-10-31,뷰티,바디 보습제,20,101,41,140,36,115,26,39,7,6
2019-10-31,뷰티,바디 세트,3,7,4,11,3,10,,4,,
2019-10-31,뷰티,바디 스크럽,1,9,2,20,2,7,1,6,,
2019-10-31,뷰티,바디 클렌져,21,58,64,111,35,84,10,29,3,6
2019-10-31,뷰티,바디케어용 땀패드,1,,2,,1,,,,,
2019-10-31,뷰티,바디케어용 때비누,,6,1,9,2,3,,2,1,1
2019-10-31,뷰티,바디케어용 볼륨업크림,,3,1,1,,5,,,,
2019-10-31,뷰티,바디케어용 슬리밍,,2,,5,1,4,,2,,1
2019-10-31,뷰티,바디케어용 제모제,2,4,1,5,3,3,,1,,
2019-10-31,뷰티,바디케어용 청 결제,4,19,18,41,9,28,5,6,1,
2019-10-31,식품,반건조고구마,4,9,5,8,5,9,1,4,,
2019-10-31,식품,반찬류,2,18,13,51,19,49,10,15,5,5
2019-10-31,식품,배/포도/과일즙,7,18,29,64,18,47,11,12,2,4
2019-10-31,식품,배추김치,7,29,18,77,51,153,52,94,19,27
2019-10-31,식품,백김치,,,1,2,1,1,,2,,
2019-10-31,뷰티,베이스 메이크업 세트,,3,1,3,,2,,,,
2019-10-31,뷰티,베이스 메이크업용 BB크림,2,22,18,66,5,26,4,12,1,3
2019-10-31,뷰티,베이스 메이크업용 CC크림,,2,,1,,1,,1,,
2019-10-31,뷰티,베이스 메이크업용 가루파우더,2,9,2,7,2,12,1,3,,
2019-10-31,뷰티,베이스 메이크업용 메이크업베이스,2,7,1,11,2,7,3,7,,1
2019-10-31,뷰티,베이스 메이크업용 컨실러,4,21,3,21,6,21,3,3,4,1
2019-10-31,뷰티,베이스 메이크업용 쿠션팩트,17,91,16,124,31,76,8,36,2,7
2019-10-31,뷰티,베이스 메이크업용 트윈케이크,2,,2,3,1,7,,4,1,
2019-10-31,뷰티,베이스 메이크업용 파우더팩트,6,34,8,50,25,39,3,19,1,2
2019-10-31,뷰티,베이스 메이크업용 파운데이션,16,73,13,71,23,43,6,27,1,5
2019-10-31,뷰티,베이스 메이크업용 프라이머,3,17,4,20,2,8,4,6,,1
2019-10-31,냉난방가전,벽걸이 에어컨,,,,1,1,,,,,
2019-10-31,냉난방가전,벽걸이형 선풍기,,,1,1,2,2,,,,
2019-10-31,식품,보리차,,1,11,15,9,7,2,1,1,1
2019-10-31,냉난방가전,보일러,,,1,1,1,,,,,
2019-10-31,식품,복분자/석류/과실즙,5,17,22,43,24,66,9,57,8,5
2019-10-31,냉난방가전,복합식 가습기,3,15,21,19,10,9,1,1,3,1
2019-10-31,식품,부추,,1,1,11,2,12,,6,,2
2019-10-31,뷰티,뷰티 눈썹정리도구,2,3,3,14,1,9,1,3,2,
2019-10-31,뷰티,뷰티 속눈썹/쌍꺼풀,2,12,5,24,6,11,2,2,1,4
2019-10-31,뷰티,뷰티 손거울,,8,4,8,4,9,3,1,,
2019-10-31,뷰티,뷰티 타투,1,1,,9,,3,,,,
2019-10-31,뷰티,뷰티 헤어캡,1,2,1,1,,4,1,2,,
2019-10-31,뷰티,뷰티 화장솜,3,39,9,37,10,31,6,5,2,1
2019-10-31,뷰티,뷰티 화장품 공병/케이스,,8,5,8,,4,1,1,,1
2019-10-31,뷰티,뷰티용 기름종이,6,2,,2,4,5,,1,2,
2019-10-31,뷰티,뷰티용 면봉/귀이개,1,12,10,34,19,26,6,3,,4
2019-10-31,뷰티,뷰티용 뷰러,1,2,,15,2,8,,2,1,
2019-10-31,뷰티,뷰티용 샤프너,,2,1,2,,,1,,,
2019-10-31,뷰티,뷰티용 여드름압출기,1,2,3,8,2,5,1,1,1,1
2019-10-31,식품,브로콜리/셀러리,4,11,9,33,6,17,2,3,2,1
2019-10-31,식품,비타민,43,76,98,163,100,173,65,111,16,18
2019-10-31,식품,비타민/화이바 음료,2,20,10,21,11,16,8,10,2,1
2019-10-31,식품,삼치,,4,4,5,1,2,,1,,
2019-10-31,식품,상황버섯,,1,,1,,,,1,,
2019-10-31,식품,새송이버섯,1,5,4,13,3,5,,1,,
2019-10-31,식품,새우/대하,,9,7,23,11,21,1,9,,
2019-10-31,뷰티,색조 메이크업 립글로스,,6,1,5,1,3,1,2,,
2019-10-31,뷰티,색조 메이크업 립라이너,,,,,1,,,,1,
2019-10-31,뷰티,색조 메이크업 립밤,18,64,45,161,40,109,12,22,7,2
2019-10-31,뷰티,색조 메이크업 립스틱,12,94,21,113,22,84,9,29,3,7
2019-10-31,뷰티,색조 메이크업 립틴트,15,105,21,92,17,48,7,12,2,2
2019-10-31,뷰티,색조 메이크업 마스카라,4,33,10,21,7,28,5,9,,2
2019-10-31,뷰티,색조 메이크업 볼터치,7,36,5,27,2,15,,12,,1
2019-10-31,뷰티,색조 메이크업 속눈썹영양제,,6,2,13,,5,,,,
2019-10-31,뷰티,색조 메이크업 쉐딩/하이라이터,4,26,2,13,2,11,3,3,,3
2019-10-31,뷰티,색조 메이크업 아이라이너,1,51,16,65,17,59,3,27,1,5
2019-10-31,뷰티,색조 메이크업 아이브로우,4,44,8,64,13,30,3,14,1,4
2019-10-31,뷰티,색조 메이크업 아이섀도우,13,189,14,79,19,39,9,11,,2
2019-10-31,식품,생닭/닭부분육,1,9,4,8,4,12,4,7,1,
2019-10-31,식품,생선류,6,17,21,35,20,48,16,31,4,7
2019-10-31,식품,생수,74,169,174,381,160,299,109,167,40,44
2019-10-31,식품,생식/선식 분말,,,1,2,2,6,4,7,,1
2019-10-31,뷰티,샤워코롱,,,2,,1,2,1,1,,
2019-10-31,뷰티,샴푸,73,180,136,434,168,371,71,183,23,37
2019-10-31,뷰티,선로션,3,5,2,4,1,5,1,2,,
2019-10-31,뷰티,선스프레이,,1,,,,,,,,
2019-10-31,식품,선식,1,1,1,2,3,9,2,4,,
2019-10-31,뷰티,선케어용 선밤,3,18,13,32,18,56,8,35,4,13
2019-10-31,뷰티,선크림,19,37,17,53,24,45,4,8,3,3
2019-10-31,뷰티,선파우더,,,,1,,,,,,
