날짜,대분류,소분류,20M,20F,30M,30F,40M,40F,50M,50F,60M,60F
2018-05-07,식품,참외/메론/수박,,4,6,8,9,14,1,8,,3
2018-05-07,식품,초유 영양제,,,2,2,,1,,1,,
2018-05-07,냉난방가전,초음파식 가습기,2,1,2,3,2,1,,1,1,
2018-05-07,식품,초코우유,62,33,3,1,4,5,,,,
2018-05-07,식품,카페 푸드,115,204,69,264,46,86,5,7,1,
2018-05-07,식품,카페용 초콜릿시럽,,1,,,1,,,1,,
2018-05-07,냉난방가전,카페트매트,,,,,,1,,,,
2018-05-07,식품,칼슘/철분 영양제,6,9,3,40,11,21,10,10,2,5
2018-05-07,식품,캡슐/POD커피,1,8,6,10,5,12,6,6,,1
2018-05-07,식품,커피용 프림,,2,,,,,2,,,
2018-05-07,식품,커피음료,103,294,81,249,46,165,13,13,,4
2018-05-07,식품,코코아/핫초코,1,11,7,8,6,9,,4,,
2018-05-07,식품,콜라겐/코큐텐 영양제,2,8,4,12,6,29,12,19,3,5
2018-05-07,식품,콩나물/숙주,,1,2,8,4,6,1,5,,1
2018-05-07,뷰티,클렌징 로션,7,4,3,10,1,6,3,2,,
2018-05-07,뷰티,클렌징 오일,6,39,10,45,5,42,5,4,,
2018-05-07,뷰티,클렌징 워터/젤,5,18,6,29,2,16,,7,,1
2018-05-07,뷰티,클렌징 크림,,4,,7,1,7,3,4,,
2018-05-07,뷰티,클렌징 티슈,1,15,1,12,3,17,1,5,,1
2018-05-07,뷰티,클렌징 폼,40,75,38,57,23,51,13,13,2,1
2018-05-07,식품,클로렐라 영양제,,1,1,2,1,,,,,
2018-05-07,식품,키위/참다래,,6,8,6,2,8,6,9,,
2018-05-07,냉난방가전,탁상/USB 선풍기,,1,2,1,3,1,,,1,
2018-05-07,식품,탄산수,10,39,57,97,74,98,20,42,4,8
2018-05-07,식품,탄산음료,179,277,264,117,125,166,38,38,10,15
2018-05-07,뷰티,태닝용 선크림,2,,,3,,,,,,
2018-05-07,식품,토마토,4,10,10,41,7,70,7,13,4,1
2018-05-07,뷰티,트리트먼트,9,43,26,124,24,119,12,157,4,30
2018-05-07,식품,파/양파,,16,19,35,12,79,5,29,1,16
2018-05-07,식품,파김치,,,,2,1,2,2,,,
2018-05-07,식품,포도/거봉/체리,,,3,7,5,7,,1,1,
2018-05-07,식품,표고버섯,1,,4,6,1,9,3,2,,1
2018-05-07,뷰티,풋스프레이,,,,,,2,1,,,
2018-05-07,뷰티,풋워시/스크럽,,4,3,25,14,46,4,13,,
2018-05-07,뷰티,풋크림,1,2,1,9,4,2,,,2,
2018-05-07,뷰티,풋패치,2,10,2,15,3,4,2,2,,
2018-05-07,식품,프라페/버블티 파우더,,2,2,18,8,15,3,5,,
2018-05-07,식품,프로바이오틱스,10,32,27,166,26,73,17,56,16,24
2018-05-07,식품,프로폴리스/로얄젤리,1,7,7,20,6,8,7,2,1,3
2018-05-07,식품,한방 분말/환제품,4,11,15,33,16,32,13,37,3,9
2018-05-07,식품,한방재료,2,2,2,3,3,6,8,2,1,3
2018-05-07,식품,한우육,11,17,33,55,36,89,14,47,4,23
2018-05-07,식품,해조류 다시마,,,,2,,5,4,2,,
2018-05-07,식품,해조류 미역,2,,1,3,3,13,1,2,1,1
2018-05-07,식품,해초류 ,1,,2,3,,2,,3,,
2018-05-07,뷰티,핸드워시/스크럽,,7,21,52,6,23,2,7,2,7
2018-05-07,뷰티,핸드크림,6,43,4,18,4,11,2,3,,1
2018-05-07,식품,허브차,10,16,17,44,31,115,26,71,4,11
2018-05-07,식품,헛개/가시오가피,,,,1,,3,,,,
2018-05-07,뷰티,헤어 브러쉬,2,7,4,19,7,6,2,3,,
2018-05-07,뷰티,헤어매니큐어,,2,1,1,,6,,,,1
2018-05-07,뷰티,헤어스타일링용 염색약,3,21,20,21,20,52,16,19,6,9
2018-05-07,뷰티,헤어스타일링용 펌제,12,5,18,8,3,4,4,1,,
2018-05-07,뷰티,헤어스타일링용 흑채,1,1,3,1,2,3,1,2,,
2018-05-07,뷰티,헤어스프레이,1,5,6,3,3,5,2,2,,1
2018-05-07,뷰티,헤어에센스,9,38,13,48,18,18,3,12,2,7
2018-05-07,뷰티,헤어왁스,27,13,31,12,10,8,,3,,
2018-05-07,뷰티,헤어젤,,1,2,1,3,,,,,
2018-05-07,뷰티,헤어케어세트,1,3,3,8,4,12,,6,2,
2018-05-07,식품,호박,1,12,15,31,4,9,2,5,,
2018-05-07,식품,혼합견과,2,2,3,22,15,9,4,6,1,
2018-05-07,식품,홍삼 간식,,,1,3,,3,,,,
2018-05-07,식품,홍삼 분말/환,,,2,1,1,2,1,2,,
2018-05-07,식품,홍삼 음료,,,,1,,7,,,,
2018-05-07,식품,홍삼/인삼 제품,15,23,8,23,23,28,2,5,,4
2018-05-07,식품,홍삼액/홍삼정,4,6,10,48,13,74,25,10,4,6
2018-05-07,식품,홍삼절편/홍삼정과,1,2,4,6,3,6,1,20,,
2018-05-07,식품,홍어,,2,,,,2,1,,,
2018-05-07,식품,홍차,1,9,4,4,1,6,,,,1
2018-05-07,뷰티,화장 비누,21,58,10,102,32,48,7,20,5,7
2018-05-07,뷰티,화장 퍼프,1,44,5,47,13,6,1,2,,2
2018-05-07,식품,환자식,,6,1,6,11,21,2,4,,2
2018-05-07,냉난방가전,황토매트,,2,,1,,1,,1,,
2018-05-07,식품,회,43,125,72,243,48,79,13,16,1,12
2018-05-07,냉난방가전,휴대용 선풍기,4,4,3,20,4,5,4,13,,
2018-05-07,식품,흰우유,3,11,71,106,24,32,2,10,1,5
2018-05-07,냉난방가전,히터,,4,2,,2,1,2,,1,
2018-05-08,식품,가공란,13,26,5,30,5,17,1,2,2,1
2018-05-08,식품,가자미,,3,6,11,,1,,1,,1
2018-05-08,식품,갈비/찜/바비큐용 돈육,,1,1,1,2,3,,,,1
2018-05-08,식품,갈비용 우육,1,,1,,,,,2,,
2018-05-08,식품,갈치,2,1,1,4,3,22,2,1,,
2018-05-08,식품,감/홍시,,,,3,,4,,4,,
2018-05-08,식품,감귤/한라봉/오렌지,9,15,40,51,65,64,8,46,2,8
2018-05-08,식품,감마리놀렌산 영양제,,1,1,2,,6,,3,,1
2018-05-08,식품,감말랭이,,1,,,,7,,1,,
2018-05-08,식품,감자,36,126,35,48,23,36,19,33,4,6
2018-05-08,식품,갓김치,1,1,7,3,7,13,7,14,1,5
2018-05-08,식품,건강즙,2,1,2,8,9,13,5,9,1,1
2018-05-08,식품,건강즙/녹용,,6,15,11,5,34,16,25,7,3
2018-05-08,식품,건대추,,1,1,5,4,6,1,5,1,2
2018-05-08,식품,건망고,1,1,,1,,3,,,,
2018-05-08,식품,건바나나,1,,1,6,1,2,1,1,,
2018-05-08,식품,건어물 건새우,,,,3,,,,,,
2018-05-08,식품,건어물 노가리,,,,1,2,,,1,,1
2018-05-08,식품,건어물 마른오징어,4,32,22,52,29,49,6,8,3,2
2018-05-08,식품,건어물 멸치,,3,,11,5,12,5,8,,2
2018-05-08,식품,건어물 쥐포,1,4,8,13,5,10,2,6,,1
2018-05-08,식품,건어물 진미채,,1,3,9,1,9,,3,,
2018-05-08,식품,건어물 황태,1,5,7,16,2,6,3,5,1,1
2018-05-08,식품,건자두,1,3,7,11,2,2,1,2,,
2018-05-08,식품,건포도,,1,1,1,,,1,1,,
2018-05-08,식품,게장류,5,8,2,10,1,3,,4,,
2018-05-08,식품,견과류,7,20,15,36,20,50,5,16,2,6
2018-05-08,식품,견과류 땅콩,,2,4,8,3,20,8,6,3,1
2018-05-08,식품,견과류 마카다미아,1,3,1,1,2,2,1,1,,1
2018-05-08,식품,견과류 밤,,,8,14,3,23,1,7,,1
2018-05-08,식품,견과류 잣/은행,,,1,5,1,3,,,,
2018-05-08,식품,견과류 카카오닙스,,5,4,18,3,10,1,1,1,
2018-05-08,식품,견과류 캐슈넛,,1,1,1,1,2,1,,,
2018-05-08,식품,견과류 피스타치오,,,,1,3,3,,2,1,
2018-05-08,식품,견과류 호두,1,5,,7,4,7,4,9,4,
2018-05-08,식품,계란,7,17,16,42,25,91,10,22,,
2018-05-08,식품,고등어,7,10,12,44,23,54,6,19,1,5
2018-05-08,식품,고추/피망/파프리카,1,7,12,77,15,41,4,17,3,1
2018-05-08,식품,곡물차,,2,1,28,10,13,4,5,,
2018-05-08,냉난방가전,공기정화 용품,3,12,26,63,25,22,8,9,3,3
2018-05-08,냉난방가전,공기청정기,11,6,59,26,43,30,16,14,8,3
2018-05-08,식품,곶감/반건시,,1,2,1,1,2,6,1,,
2018-05-08,식품,과실차,2,5,,11,2,6,1,9,,4
2018-05-08,식품,과일류,1,8,3,35,17,44,12,1,,3
2018-05-08,식품,과일세트,,1,,5,,,,,,
2018-05-08,식품,과채 음료/주스,6,80,31,88,21,21,13,9,1,3
2018-05-08,식품,국내산 돈육,2,1,1,6,2,1,5,,,
2018-05-08,식품,굴 생물,1,,,4,2,,,,,1
2018-05-08,식품,굴비/조기,,,1,7,3,4,,4,2,1
2018-05-08,식품,글루코사민/키토산 영양제,,1,,7,3,7,1,1,,1
2018-05-08,뷰티,기능성 링클케어 화장품,,2,,,,1,1,,,
2018-05-08,뷰티,기능성 모공관리 화장품,5,21,1,6,2,3,1,2,1,
2018-05-08,뷰티,기능성 아이케어 화장품,4,29,8,47,12,48,8,10,3,5
2018-05-08,뷰티,기능성 영양보습 화장품,,,1,1,,,1,,,1
2018-05-08,뷰티,기능성 트러블케어 화장품,6,10,3,7,1,6,2,1,,
2018-05-08,뷰티,기능성 화장품 세트,,,,,,2,,3,,
2018-05-08,뷰티,기초 화장용 로션,16,43,39,95,40,55,5,23,4,3
2018-05-08,뷰티,기초 화장용 미스트,12,39,7,31,10,34,3,3,,2
2018-05-08,뷰티,기초 화장용 스킨,18,98,23,72,18,46,9,30,2,4
2018-05-08,뷰티,기초 화장용 에센스,27,137,89,239,83,384,24,63,6,14
2018-05-08,뷰티,기초 화장용 오일/앰플,3,61,6,35,7,17,2,5,3,2
2018-05-08,뷰티,기초 화장용 크림,37,337,148,499,89,390,69,175,15,35
2018-05-08,식품,기타 농산물,2,7,6,24,6,18,4,8,2,2
2018-05-08,식품,기타 주스류,4,17,11,66,17,29,6,9,,3
2018-05-08,식품,기타 한방/환제품,1,1,,2,6,3,2,1,1,1
2018-05-08,식품,김치류,14,27,25,81,43,70,33,36,7,27
2018-05-08,식품,꽃게,,,10,6,5,9,1,2,2,1
2018-05-08,식품,나물,,4,1,8,4,8,1,4,,6
2018-05-08,식품,낙지,3,4,7,24,3,20,6,1,2,1
2018-05-08,뷰티,남성 로션,3,4,14,8,4,17,3,3,,
2018-05-08,뷰티,남성 메이크업,25,9,10,3,3,3,1,2,,
2018-05-08,뷰티,남성 선케어,2,2,2,7,2,1,1,,,
2018-05-08,뷰티,남성 세트,2,5,7,14,6,15,9,8,2,
2018-05-08,뷰티,남성 쉐이빙,6,4,5,10,8,3,2,,,
2018-05-08,뷰티,남성 스킨,2,1,8,4,4,3,3,7,1,1
2018-05-08,뷰티,남성 에센스,6,11,12,19,15,17,2,4,,
2018-05-08,뷰티,남성 크림,,,2,1,2,,,,,
2018-05-08,뷰티,남성 클렌징,1,,15,9,10,3,3,7,,1
2018-05-08,냉난방가전,냉풍기,,,,1,,,,2,,
2018-05-08,뷰티,네일 메이크업 용품,31,283,27,370,64,145,10,46,8,3
2018-05-08,뷰티,네일관리 소품,3,2,,4,,4,,3,,
2018-05-08,뷰티,네일리무버,,6,6,7,,1,,,,
2018-05-08,뷰티,네일세트,,,,3,,1,,,,
2018-05-08,뷰티,네일아트,,,,,2,,,,,2
2018-05-08,뷰티,네일컬러,,17,5,27,1,9,2,,,1
2018-05-08,뷰티,네일케어,,3,1,6,,3,1,,,
2018-05-08,식품,녹차,1,1,3,7,1,7,1,5,1,1
2018-05-08,식품,느타리버섯,,1,1,4,,4,,1,,
2018-05-08,식품,다이어트보조식,27,120,38,224,50,372,10,86,3,10
2018-05-08,식품,다이어트용 헬스보충식품,25,11,27,21,11,16,10,6,2,2
2018-05-08,식품,닭 양념육,2,1,2,1,1,1,,,,
2018-05-08,식품,닭가슴살,36,72,24,73,12,16,16,23,,8
2018-05-08,식품,대게/킹크랩,2,2,,,,1,,2,,
2018-05-08,식품,더치커피,4,18,7,18,9,9,2,4,,2
2018-05-08,뷰티,데오드란트,18,12,19,12,15,16,2,4,,
2018-05-08,식품,도라지/더덕,,1,3,6,2,2,2,,,
2018-05-08,식품,돼지 곱창,50,199,30,103,29,46,6,21,2,5
2018-05-08,식품,두유,9,60,114,210,107,256,59,65,5,23
2018-05-08,식품,둥굴레차,,2,1,2,2,9,2,,1,1
2018-05-08,식품,딸기/복분자/블루베리,1,9,1,12,7,10,6,5,1,3
2018-05-08,식품,딸기우유,,15,6,17,8,2,,,,
2018-05-08,냉난방가전,라디에이터,,,,,2,,,,,
2018-05-08,식품,랍스타,,,,2,2,,,,,
2018-05-08,식품,레몬/자몽,20,62,21,46,11,49,6,4,,3
2018-05-08,식품,루테인/눈 영양제,2,6,20,19,26,25,4,12,2,3
2018-05-08,뷰티,린스,1,7,10,43,13,18,1,4,,
2018-05-08,뷰티,립앤아이 리무버,1,19,,9,4,12,2,2,,2
2018-05-08,식품,마/야콘,,,,,,,,1,,
2018-05-08,식품,마늘/생강,7,2,16,16,12,23,5,3,3,3
2018-05-08,냉난방가전,멀티형 에어컨,,2,6,11,5,10,,1,2,2
2018-05-08,뷰티,메이크업 박스,,,,4,1,1,,,,
2018-05-08,뷰티,메이크업 브러쉬,1,52,5,27,6,13,1,6,1,2
2018-05-08,식품,메추리알,1,2,2,4,1,1,,1,,
2018-05-08,식품,명태/동태,1,1,1,3,1,2,,,,1
2018-05-08,식품,무/배추,,1,2,4,,,,1,,
2018-05-08,식품,무김치,7,9,24,38,27,73,6,44,4,7
2018-05-08,식품,문어,,,1,2,7,1,,1,,
2018-05-08,식품,물김치,2,5,5,8,1,5,6,7,,2
2018-05-08,식품,미나리,,1,1,2,2,1,,3,1,
2018-05-08,식품,미숫가루/곡물가루,2,7,2,17,5,7,1,3,1,2
2018-05-08,뷰티,미용가위,,3,1,1,,,,,,1
2018-05-08,식품,믹스 채소,,,1,2,,3,,,,
2018-05-08,식품,밀크티/티라떼,13,94,10,63,14,14,1,14,,2
2018-05-08,식품,바나나/파인애플/망고,4,7,10,36,13,24,2,8,2,2
2018-05-08,식품,바나나우유,30,35,1,8,4,7,,1,,
2018-05-08,뷰티,바디 보습제,11,106,31,38,10,42,5,18,2,4
2018-05-08,뷰티,바디 세트,1,14,7,34,5,4,,,,
2018-05-08,뷰티,바디 스크럽,,9,1,11,,7,,3,,
2018-05-08,뷰티,바디 클렌져,32,98,55,141,65,108,9,73,4,9
2018-05-08,뷰티,바디케어용 땀패드,2,1,4,7,2,6,4,,,
2018-05-08,뷰티,바디케어용 때비누,,5,1,7,1,4,,1,1,1
2018-05-08,뷰티,바디케어용 볼륨업크림,,6,,8,,2,1,1,1,
2018-05-08,뷰티,바디케어용 슬리밍,2,5,1,2,,2,2,,,1
2018-05-08,뷰티,바디케어용 제모제,3,14,5,14,8,11,,2,,
2018-05-08,뷰티,바디케어용 청 결제,7,13,2,16,4,27,3,5,,1
2018-05-08,식품,반건조고구마,6,14,13,24,1,14,3,8,1,1
2018-05-08,식품,반찬류,4,19,7,28,13,38,13,30,2,15
2018-05-08,식품,배/포도/과일즙,2,22,12,19,12,20,7,13,1,5
2018-05-08,식품,배추김치,3,9,13,52,26,74,18,46,5,14
2018-05-08,식품,백김치,,,2,6,,5,,,,
2018-05-08,뷰티,베이스 메이크업 세트,,,,14,1,,,,,
2018-05-08,뷰티,베이스 메이크업용 BB크림,3,30,9,11,4,14,4,2,,2
2018-05-08,뷰티,베이스 메이크업용 CC크림,,4,,4,,,,2,,
2018-05-08,뷰티,베이스 메이크업용 가루파우더,,5,6,9,,10,2,6,,2
2018-05-08,뷰티,베이스 메이크업용 메이크업베이스,,26,30,59,12,14,3,6,1,7
2018-05-08,뷰티,베이스 메이크업용 컨실러,9,53,9,17,16,19,2,3,1,4
2018-05-08,뷰티,베이스 메이크업용 쿠션팩트,18,244,19,257,38,97,15,21,2,2
2018-05-08,뷰티,베이스 메이크업용 트윈케이크,,3,,1,,5,1,1,,
2018-05-08,뷰티,베이스 메이크업용 파우더팩트,20,63,24,68,6,42,5,26,7,2
2018-05-08,뷰티,베이스 메이크업용 파운데이션,21,218,19,75,21,102,11,19,6,2
2018-05-08,뷰티,베이스 메이크업용 프라이머,7,62,5,33,5,7,1,9,,
2018-05-08,냉난방가전,벽걸이 에어컨,,4,11,7,12,15,2,6,2,
2018-05-08,냉난방가전,벽걸이형 냉온풍기,,,1,,,,,,,
2018-05-08,냉난방가전,벽걸이형 선풍기,,,1,6,1,,,,,
2018-05-08,식품,보리차,,1,2,24,1,12,1,1,,1
2018-05-08,냉난방가전,보일러,,,,1,,,,,,
2018-05-08,식품,복분자/석류/과실즙,4,22,10,27,24,70,18,29,7,4
2018-05-08,냉난방가전,복합식 가습기,,2,,4,2,1,,,,
2018-05-08,식품,부추,,,2,3,,2,,1,,
2018-05-08,뷰티,뷰티 눈썹정리도구,1,19,7,7,5,5,,1,,
2018-05-08,뷰티,뷰티 속눈썹/쌍꺼풀,,9,3,18,,3,,3,,
2018-05-08,뷰티,뷰티 손거울,,10,1,4,6,5,,1,1,
2018-05-08,뷰티,뷰티 타투,,2,2,3,,,,,,
2018-05-08,뷰티,뷰티 헤어캡,,,,2,,3,,,,
2018-05-08,뷰티,뷰티 화장솜,11,49,13,49,3,10,3,5,1,
2018-05-08,뷰티,뷰티 화장품 공병/케이스,1,5,2,3,,1,,,1,
2018-05-08,뷰티,뷰티용 기름종이,,2,2,1,3,3,,,,
2018-05-08,뷰티,뷰티용 면봉/귀이개,2,5,5,7,3,5,2,1,,
2018-05-08,뷰티,뷰티용 뷰러,,22,,3,1,9,,1,,2
2018-05-08,뷰티,뷰티용 샤프너,,3,,1,,,,,,
2018-05-08,뷰티,뷰티용 여드름압출기,9,4,3,,2,1,1,,,
2018-05-08,식품,브로콜리/셀러리,3,10,7,8,4,9,1,2,,1
2018-05-08,식품,비타민,11,62,23,60,27,76,19,31,10,5
2018-05-08,식품,비타민/화이바 음료,11,28,5,5,4,4,,2,,1
2018-05-08,식품,삼치,2,,,3,3,,,4,,
2018-05-08,식품,새송이버섯,,1,3,2,2,3,,,,
2018-05-08,식품,새우/대하,7,3,1,9,,7,2,1,,
2018-05-08,뷰티,색조 메이크업 립글로스,,3,2,2,3,6,1,1,,
2018-05-08,뷰티,색조 메이크업 립라이너,1,4,,3,2,,,1,,
2018-05-08,뷰티,색조 메이크업 립밤,16,16,4,15,3,5,8,5,,1
2018-05-08,뷰티,색조 메이크업 립스틱,4,43,18,72,12,34,3,19,5,1
2018-05-08,뷰티,색조 메이크업 립틴트,5,51,19,41,7,56,4,15,1,2
2018-05-08,뷰티,색조 메이크업 마스카라,1,41,4,53,2,23,1,6,1,2
2018-05-08,뷰티,색조 메이크업 볼터치,4,67,8,26,,20,5,6,,1
2018-05-08,뷰티,색조 메이크업 속눈썹영양제,1,19,1,9,1,8,,3,,
2018-05-08,뷰티,색조 메이크업 쉐딩/하이라이터,1,41,,17,7,5,5,,,
2018-05-08,뷰티,색조 메이크업 아이라이너,5,121,10,85,15,79,9,25,,3
2018-05-08,뷰티,색조 메이크업 아이브로우,13,31,5,20,4,30,5,5,1,
2018-05-08,뷰티,색조 메이크업 아이섀도우,10,75,12,62,7,20,5,6,,1
2018-05-08,식품,생닭/닭부분육,2,6,1,5,2,7,,2,1,
2018-05-08,식품,생선류,1,5,16,27,10,8,7,3,2,1
2018-05-08,식품,생수,86,300,333,632,146,443,42,135,33,20
2018-05-08,식품,생식/선식 분말,,,2,8,2,9,4,3,,3
2018-05-08,뷰티,샤워코롱,,1,,2,2,8,2,5,,4
2018-05-08,뷰티,샴푸,52,151,69,394,85,97,29,73,6,8
2018-05-08,뷰티,선로션,2,4,3,4,9,15,2,2,,
2018-05-08,뷰티,선스프레이,,11,,2,,,,,,
2018-05-08,식품,선식,1,5,1,8,,1,1,2,1,1
2018-05-08,뷰티,선케어용 선밤,3,45,44,227,85,257,25,160,2,12
2018-05-08,뷰티,선크림,19,89,43,115,24,81,20,38,,6
2018-05-08,뷰티,선파우더,,,,,,1,,1,,
2018-05-08,뷰티,세안도구,2,4,1,11,1,2,,4,,
2018-05-08,식품,소고기 등심/안심,,,3,3,,4,,,,
2018-05-08,식품,소고기 육회,28,70,45,45,15,30,9,2,,
2018-05-08,뷰티,손톱정리도구,1,,4,3,2,1,,1,1,
2018-05-08,식품,수산 생물,5,11,11,28,17,27,4,5,1,2
2018-05-08,식품,수입우육,1,1,5,7,3,6,1,2,,
2018-05-08,식품,숙취/에너지/건강 음료,5,12,10,10,8,13,2,2,1,1
2018-05-08,뷰티,스크럽/필링크림,6,59,7,45,5,13,6,11,,
2018-05-08,뷰티,스킨케어 곡물팩,,2,1,2,1,,,,1,
2018-05-08,뷰티,스킨케어 마스크팩,26,257,90,245,84,289,53,73,5,31
2018-05-08,뷰티,스킨케어 수면팩,8,11,16,22,72,54,27,3,,
2018-05-08,뷰티,스킨케어 시트마스크팩,31,39,14,218,22,76,5,27,3,1
2018-05-08,뷰티,스킨케어 워시오프팩,2,3,1,6,3,3,,,,
2018-05-08,뷰티,스킨케어 코팩,68,71,88,89,30,47,10,9,2,
2018-05-08,뷰티,스킨케어 필오프팩,3,2,,2,2,9,1,2,,
2018-05-08,냉난방가전,스탠드형 냉온풍기,,1,2,,,,1,,,
2018-05-08,냉난방가전,스탠드형 에어컨,5,5,14,7,13,23,7,2,2,2
2018-05-08,식품,스피루리나 영양제,,2,1,1,1,6,1,4,,3
2018-05-08,식품,시금치,,,1,8,2,4,,1,,1
2018-05-08,식품,식혜/수정과,1,3,8,19,5,13,3,2,,1
2018-05-08,냉난방가전,신발건조기,,,,2,,,,,,
2018-05-08,식품,쌀,15,41,56,215,112,93,25,83,12,17
2018-05-08,식품,쌈채소,3,18,24,32,9,19,4,4,1,2
2018-05-08,식품,아몬드유/코코넛밀크,4,27,5,25,6,12,3,4,2,
2018-05-08,식품,아이스티,10,14,11,20,11,10,2,,,
2018-05-08,뷰티,애프터선,4,25,44,47,18,21,2,12,1,2
2018-05-08,식품,야채/호박즙,4,34,13,38,18,33,2,12,5,1
2018-05-08,식품,양념 돈육,3,,1,1,1,1,,,,
2018-05-08,식품,양념우육,2,14,21,5,5,4,,2,,
2018-05-08,식품,양배추/양상추,1,5,3,16,2,10,1,5,,1
2018-05-08,식품,양파/마늘즙,2,3,6,9,4,9,4,14,2,2
2018-05-08,식품,어란(생선알),1,2,1,3,,1,,2,,
2018-05-08,식품,어린이 음료,,2,1,16,4,3,,,,
2018-05-08,식품,어린이영양제,1,,10,41,5,4,,,,
2018-05-08,식품,어린이홍삼,1,2,11,47,13,38,4,1,,1
2018-05-08,식품,어린잎/새싹채소,,,2,4,1,5,,2,,
2018-05-08,냉난방가전,에어워셔,,,3,5,,1,2,,1,1
2018-05-08,냉난방가전,에어컨 리모컨,4,1,2,,,,,,,
2018-05-08,식품,에이드,26,124,64,159,24,108,20,48,4,3
2018-05-08,식품,연어/훈제연어,,6,4,27,4,6,2,6,,1
2018-05-08,식품,영지버섯,,,,,1,,,,,
2018-05-08,식품,오리고기/훈제오리,1,1,5,9,4,17,2,9,1,1
2018-05-08,식품,오메가3/스쿠알렌 영양제,5,16,16,21,18,12,7,6,5,2
2018-05-08,식품,오이/가지,1,2,9,9,6,10,,4,,3
2018-05-08,식품,오징어,3,5,14,21,7,3,2,2,1,
2018-05-08,식품,옥돔,,,1,1,3,2,,1,1,
2018-05-08,식품,옥수수,,4,4,23,,7,,3,,
2018-05-08,식품,옥수수차,,4,4,5,2,4,2,3,,
2018-05-08,냉난방가전,온수매트,,1,6,1,3,8,,4,,
2018-05-08,냉난방가전,온열매트,5,10,23,28,31,20,26,2,1,1
2018-05-08,냉난방가전,온풍기,,,1,,1,1,,,,
2018-05-08,식품,옻/칡/쑥즙,,,4,12,5,16,12,32,4,1
2018-05-08,식품,요거트/발효유,10,35,17,85,10,46,4,9,3,1
2018-05-08,식품,원두커피,7,23,11,40,23,37,12,18,4,1
2018-05-08,식품,윙봉/닭다리/날개,,1,1,1,2,1,,,,
2018-05-08,식품,유자차,2,3,9,13,2,1,,4,1,1
2018-05-08,식품,유제품 음료,41,88,77,166,36,109,21,47,3,5
2018-05-08,식품,율무차,,1,1,1,2,4,,7,2,1
2018-05-08,식품,음용 식초,2,11,21,22,32,26,5,2,,4
2018-05-08,냉난방가전,의류건조기,,,10,16,8,12,1,8,,
2018-05-08,냉난방가전,이동형 에어컨,3,,,,,,4,2,,
2018-05-08,식품,이온음료,8,37,23,14,14,23,9,4,8,
2018-05-08,식품,인삼/수삼/산삼,,3,6,11,4,5,6,5,,
2018-05-08,식품,인스턴트커피,9,42,38,49,54,85,29,42,10,11
2018-05-08,뷰티,입욕제,1,17,1,13,1,13,,1,,1
2018-05-08,냉난방가전,자연식 가습기,,,2,1,,,,,,
2018-05-08,식품,잡곡,2,3,6,9,24,13,7,15,2,4
2018-05-08,식품,잡곡 씨드류,,12,,3,2,4,2,2,,
2018-05-08,식품,장어,,5,2,5,5,6,,,,1
2018-05-08,식품,장조림/카레용 돈육,2,9,2,,1,,,2,,
2018-05-08,식품,저/무지방우유,3,4,6,12,14,15,,5,,
2018-05-08,냉난방가전,전기온수기,,,,1,,1,1,,,
2018-05-08,냉난방가전,전기장판,,,2,3,1,6,1,4,1,
2018-05-08,식품,전복 생물,1,2,9,12,3,6,4,5,1,
2018-05-08,식품,전통주,3,4,12,3,2,1,2,,,
2018-05-08,식품,전통차,2,17,19,64,20,47,4,19,3,6
2018-05-08,식품,절임배추/김치속,,,,,,2,,,,
2018-05-08,식품,젓갈류,1,16,18,12,16,5,1,6,3,2
2018-05-08,냉난방가전,제습기,7,21,16,17,2,9,2,7,,1
2018-05-08,식품,조개,3,3,2,11,2,19,1,5,,1
2018-05-08,식품,주꾸미,8,18,12,20,5,27,4,2,1,2
2018-05-08,식품,차 선물세트,3,2,1,6,,8,,,,
2018-05-08,식품,차/곡물 음료,1,7,4,9,5,17,4,5,,
2018-05-08,식품,참외/메론/수박,1,6,6,15,9,18,3,5,1,1
2018-05-08,식품,초유 영양제,,,1,3,1,1,,,,
2018-05-08,냉난방가전,초음파식 가습기,,1,4,3,,1,,,,
2018-05-08,식품,초코우유,24,45,2,8,4,3,1,1,,
2018-05-08,식품,카페 푸드,109,280,46,203,24,115,9,22,1,3
2018-05-08,식품,카페용 초콜릿시럽,1,,1,,,1,,1,,1
2018-05-08,냉난방가전,카페트매트,,,,,,1,,1,,
2018-05-08,식품,칼슘/철분 영양제,2,9,37,56,16,19,6,6,2,1
2018-05-08,식품,캡슐/POD커피,1,12,12,33,8,12,3,3,,1
2018-05-08,식품,커피용 프림,,,,,,,,,,1
2018-05-08,식품,커피음료,116,745,113,647,66,147,14,21,5,2
2018-05-08,냉난방가전,컨벡터,,,,,,,1,,1,
2018-05-08,식품,코코아/핫초코,15,13,6,25,5,4,1,2,,
2018-05-08,식품,콜라겐/코큐텐 영양제,,19,5,11,4,21,3,10,1,1
2018-05-08,식품,콩나물/숙주,,2,12,21,7,6,1,3,,
2018-05-08,뷰티,클렌징 로션,,21,6,1,3,6,3,6,,
2018-05-08,뷰티,클렌징 오일,6,32,3,57,17,33,7,5,,1
2018-05-08,뷰티,클렌징 워터/젤,3,39,11,59,7,38,7,4,,
2018-05-08,뷰티,클렌징 크림,1,5,,4,1,8,1,3,,1
2018-05-08,뷰티,클렌징 티슈,,27,7,28,15,19,5,,1,4
