날짜,대분류,소분류,20M,20F,30M,30F,40M,40F,50M,50F,60M,60F
2018-10-17,식품,어란(생선알),,,2,,5,1,1,,,2
2018-10-17,식품,어린이 음료,1,2,5,12,1,7,,,,
2018-10-17,식품,어린이영양제,,2,21,48,14,19,,,,
2018-10-17,식품,어린이홍삼,1,1,19,50,15,19,3,,1,1
2018-10-17,식품,어린잎/새싹채소,,2,2,8,4,3,2,4,,
2018-10-17,냉난방가전,업소용 선풍기,,,,1,,,,,,
2018-10-17,냉난방가전,에어워셔,,2,3,6,2,1,1,,1,1
2018-10-17,냉난방가전,에어커튼,,,,,,1,,,,
2018-10-17,냉난방가전,에어컨 리모컨,,1,1,,,,,,,
2018-10-17,식품,에이드,3,10,8,13,5,6,2,,,1
2018-10-17,식품,연어/훈제연어,3,5,1,11,1,9,,2,1,1
2018-10-17,식품,영지버섯,,,,,,,1,,,
2018-10-17,식품,오리고기/훈제오리,4,9,10,35,13,56,10,17,3,3
2018-10-17,식품,오메가3/스쿠알렌 영양제,11,13,17,39,24,53,15,21,3,2
2018-10-17,식품,오이/가지,,,1,17,4,10,,2,,
2018-10-17,식품,오징어,3,13,36,90,45,159,24,87,10,25
2018-10-17,식품,옥돔,,1,,,3,,1,,,
2018-10-17,식품,옥수수,1,,3,15,1,4,4,5,,1
2018-10-17,식품,옥수수차,,2,7,8,5,10,4,4,1,
2018-10-17,냉난방가전,온수매트,10,20,54,91,54,95,28,43,7,8
2018-10-17,냉난방가전,온열매트,13,15,34,55,51,81,20,24,7,7
2018-10-17,냉난방가전,온풍기,9,4,11,15,19,12,4,8,3,2
2018-10-17,식품,옻/칡/쑥즙,1,4,3,9,2,9,5,11,1,3
2018-10-17,식품,요거트/발효유,4,26,17,113,30,59,16,16,4,6
2018-10-17,식품,우엉/연근,,,,2,,,,,,
2018-10-17,식품,원두커피,9,24,47,67,69,73,28,32,14,5
2018-10-17,식품,윙봉/닭다리/날개,,3,1,2,1,1,,,,
2018-10-17,식품,유자차,4,11,10,23,10,14,2,5,2,2
2018-10-17,식품,유제품 음료,7,32,27,78,25,55,8,16,8,5
2018-10-17,식품,율무차,1,2,5,15,10,6,7,3,1,1
2018-10-17,식품,음용 식초,3,7,1,9,5,9,5,3,1,2
2018-10-17,냉난방가전,의류건조기,1,,5,13,9,15,,,,2
2018-10-17,냉난방가전,이동형 에어컨,,,,,,1,1,,,
2018-10-17,식품,이온음료,8,5,13,14,11,24,7,5,1,1
2018-10-17,식품,인삼/수삼/산삼,1,2,5,9,8,8,4,3,,2
2018-10-17,식품,인스턴트커피,36,98,172,257,179,240,117,108,39,30
2018-10-17,뷰티,입욕제,2,10,3,12,2,6,,1,1,
2018-10-17,냉난방가전,자연식 가습기,,,,2,3,1,,,,
2018-10-17,식품,잡곡,1,15,17,42,12,46,12,14,4,10
2018-10-17,식품,잡곡 씨드류,2,3,1,7,3,6,2,7,2,
2018-10-17,식품,장어,2,1,,4,2,8,3,1,,2
2018-10-17,식품,장조림/카레용 돈육,3,1,3,3,,3,,,,
2018-10-17,식품,저/무지방우유,3,14,6,27,7,18,4,4,1,1
2018-10-17,냉난방가전,전기온수기,,1,2,4,2,5,4,,2,
2018-10-17,냉난방가전,전기장판,9,23,24,64,38,67,18,42,7,2
2018-10-17,식품,전복 생물,3,4,6,8,17,23,6,5,2,2
2018-10-17,식품,전통주,,4,1,1,2,1,2,1,,
2018-10-17,식품,전통차,6,14,18,69,25,132,20,66,5,8
2018-10-17,식품,절임배추/김치속,2,5,3,3,8,22,4,17,4,6
2018-10-17,식품,젓갈류,2,10,9,24,18,21,11,16,4,6
2018-10-17,냉난방가전,제습기,,,2,7,6,1,,,,
2018-10-17,식품,조개,7,13,26,69,22,61,13,25,2,6
2018-10-17,식품,주꾸미,5,14,13,21,11,14,4,9,1,
2018-10-17,식품,차 선물세트,2,14,4,14,1,3,,2,2,
2018-10-17,식품,차/곡물 음료,6,11,7,15,11,21,5,4,2,5
2018-10-17,식품,참외/메론/수박,1,,1,7,9,9,,2,,1
2018-10-17,식품,초유 영양제,,,3,5,3,,,1,,
2018-10-17,냉난방가전,초음파식 가습기,11,23,53,57,28,39,8,9,4,2
2018-10-17,식품,초코우유,14,26,2,,6,9,,,,
2018-10-17,식품,카페 푸드,45,121,59,175,25,58,12,12,1,1
2018-10-17,식품,카페용 초콜릿시럽,2,2,9,,1,2,2,2,,
2018-10-17,냉난방가전,카페트매트,1,3,8,8,12,18,7,7,,2
2018-10-17,식품,칼슘/철분 영양제,2,16,15,54,17,45,11,16,1,2
2018-10-17,식품,캡슐/POD커피,2,21,27,48,24,31,4,9,2,4
2018-10-17,식품,커피용 프림,,,2,,1,,1,,,
2018-10-17,식품,커피음료,348,728,537,789,163,285,52,37,4,10
2018-10-17,냉난방가전,컨벡터,,,4,7,3,2,8,,,1
2018-10-17,식품,코코아/핫초코,11,10,19,37,7,24,7,9,2,
2018-10-17,식품,콜라겐/코큐텐 영양제,7,11,11,41,11,53,7,35,5,7
2018-10-17,식품,콩나물/숙주,1,2,9,19,6,26,2,4,,
2018-10-17,뷰티,클렌징 로션,,3,4,3,,8,1,,,
2018-10-17,뷰티,클렌징 오일,9,51,23,70,10,40,5,12,2,1
2018-10-17,뷰티,클렌징 워터/젤,2,42,13,43,5,17,2,8,1,
2018-10-17,뷰티,클렌징 크림,,6,1,11,,5,1,2,,
2018-10-17,뷰티,클렌징 티슈,1,11,5,10,2,17,3,4,1,1
2018-10-17,뷰티,클렌징 폼,43,70,33,108,37,77,21,38,4,3
2018-10-17,식품,클로렐라 영양제,2,1,,2,,,1,,,
2018-10-17,식품,키위/참다래,1,4,5,25,4,19,3,11,1,2
2018-10-17,냉난방가전,탁상/USB 선풍기,,1,,,,2,,,,
2018-10-17,식품,탄산수,6,18,32,53,26,25,10,9,1,1
2018-10-17,식품,탄산음료,43,40,108,117,78,101,26,27,6,7
2018-10-17,뷰티,태닝용 선크림,,1,,,2,,3,,,
2018-10-17,식품,토마토,7,12,20,44,8,41,2,3,,5
2018-10-17,뷰티,트리트먼트,12,55,29,113,28,67,10,33,2,7
2018-10-17,식품,파/양파,4,8,19,31,12,21,7,6,2,4
2018-10-17,식품,파김치,,3,1,6,3,,1,1,1,
2018-10-17,뷰티,팩도구,,2,4,7,,3,,,,
2018-10-17,식품,포도/거봉/체리,1,2,4,6,3,10,,2,,
2018-10-17,식품,표고버섯,,,1,7,1,7,2,6,,1
2018-10-17,뷰티,풋스프레이,,,1,1,,,,,,
2018-10-17,뷰티,풋워시/스크럽,,2,4,6,,1,1,,,1
2018-10-17,뷰티,풋크림,,7,5,12,2,13,2,3,,
2018-10-17,뷰티,풋패치,2,16,9,18,5,17,2,4,,
2018-10-17,식품,프라페/버블티 파우더,1,11,2,9,4,9,2,,1,
2018-10-17,식품,프로바이오틱스,12,45,63,109,32,58,25,22,3,4
2018-10-17,식품,프로폴리스/로얄젤리,3,11,13,52,18,32,5,11,2,3
2018-10-17,식품,한방 분말/환제품,12,40,37,93,56,122,38,76,15,19
2018-10-17,식품,한방재료,3,1,9,16,13,9,5,8,1,3
2018-10-17,식품,한우육,8,11,21,41,18,36,5,11,,6
2018-10-17,식품,해조류 다시마,,1,2,5,4,8,,4,,
2018-10-17,식품,해조류 미역,,9,10,43,8,26,7,4,2,2
2018-10-17,식품,해초류 ,1,,1,4,1,4,2,1,,2
2018-10-17,뷰티,핸드워시/스크럽,,9,15,31,16,23,11,4,1,2
2018-10-17,뷰티,핸드크림,37,83,52,117,39,90,14,23,6,3
2018-10-17,식품,허브차,10,31,22,56,29,72,23,35,3,10
2018-10-17,식품,헛개/가시오가피,,1,2,1,,1,,2,,
2018-10-17,뷰티,헤어 브러쉬,2,14,4,22,9,10,3,2,1,
2018-10-17,뷰티,헤어매니큐어,,1,2,2,,1,1,,,
2018-10-17,뷰티,헤어무스,,,,1,,,,,,
2018-10-17,뷰티,헤어스타일링용 염색약,8,41,26,67,29,52,16,43,5,7
2018-10-17,뷰티,헤어스타일링용 펌제,3,8,14,20,6,13,3,5,,1
2018-10-17,뷰티,헤어스타일링용 흑채,,5,6,6,1,2,1,5,,1
2018-10-17,뷰티,헤어스프레이,9,7,19,4,13,12,3,10,3,2
2018-10-17,뷰티,헤어에센스,25,46,29,80,38,89,22,40,3,7
2018-10-17,뷰티,헤어왁스,17,3,28,12,11,4,2,,,
2018-10-17,뷰티,헤어젤,,,,2,2,4,1,2,,
2018-10-17,뷰티,헤어케어세트,,4,6,9,2,7,2,1,,
2018-10-17,식품,호박,,8,5,32,11,16,6,9,1,
2018-10-17,식품,혼합견과,1,15,11,27,13,16,3,6,1,2
2018-10-17,식품,홍삼 간식,,,,5,1,1,3,3,,
2018-10-17,식품,홍삼 분말/환,,1,2,2,3,2,,1,,
2018-10-17,식품,홍삼 음료,,,,3,1,3,1,1,,
2018-10-17,식품,홍삼/인삼 제품,3,7,8,17,26,17,8,8,,1
2018-10-17,식품,홍삼액/홍삼정,19,45,50,132,88,127,34,43,6,10
2018-10-17,식품,홍삼절편/홍삼정과,3,8,3,4,8,12,5,5,2,1
2018-10-17,식품,홍어,1,,1,3,2,6,3,4,1,
2018-10-17,식품,홍차,2,8,8,6,5,10,4,5,1,1
2018-10-17,뷰티,화장 비누,14,32,34,59,28,59,13,16,8,4
2018-10-17,뷰티,화장 퍼프,4,42,6,45,8,25,3,4,1,1
2018-10-17,식품,환자식,,6,5,7,6,14,2,3,3,4
2018-10-17,냉난방가전,황토매트,1,3,1,7,4,8,3,6,,
2018-10-17,식품,회,103,181,145,290,113,180,40,56,24,20
2018-10-17,냉난방가전,휴대용 선풍기,1,1,,1,,2,,,,
2018-10-17,식품,흰우유,12,36,102,247,64,118,12,27,3,6
2018-10-17,냉난방가전,히터,8,26,41,36,30,34,19,14,9,4
2018-10-18,식품,가공란,10,23,10,32,12,39,6,9,,3
2018-10-18,냉난방가전,가열식 가습기,1,,1,3,2,1,,2,,
2018-10-18,식품,가자미,,,3,8,9,11,4,5,1,2
2018-10-18,식품,갈비/찜/바비큐용 돈육,1,,3,2,,,1,,,
2018-10-18,식품,갈비용 우육,,,3,,,1,,,,
2018-10-18,식품,갈치,1,1,5,19,9,14,2,6,5,2
2018-10-18,식품,감/홍시,1,4,5,14,14,31,8,12,5,5
2018-10-18,식품,감귤/한라봉/오렌지,25,63,67,227,90,201,27,59,5,12
2018-10-18,식품,감마리놀렌산 영양제,3,5,1,4,2,7,4,3,,
2018-10-18,식품,감말랭이,,1,,1,,,1,1,,
2018-10-18,식품,감자,7,18,13,40,8,26,1,17,2,
2018-10-18,식품,갓김치,1,,,8,7,13,2,6,1,3
2018-10-18,식품,건강즙,1,5,9,21,11,20,8,7,1,6
2018-10-18,식품,건강즙/녹용,,7,9,18,9,23,3,14,4,1
2018-10-18,식품,건대추,3,4,3,23,6,24,5,10,1,3
2018-10-18,식품,건망고,,1,1,2,2,,,,,
2018-10-18,식품,건바나나,3,5,4,10,4,4,,,,
2018-10-18,식품,건어물 건새우,,,,3,,1,,1,,1
2018-10-18,식품,건어물 노가리,,,3,3,3,4,,,,
2018-10-18,식품,건어물 마른오징어,2,12,25,71,17,61,11,27,3,1
2018-10-18,식품,건어물 멸치,,6,5,18,7,17,4,8,,1
2018-10-18,식품,건어물 쥐포,1,5,8,13,9,20,1,1,,2
2018-10-18,식품,건어물 진미채,,2,5,8,1,2,1,1,1,
2018-10-18,식품,건어물 황태,2,2,2,6,9,9,3,4,2,3
2018-10-18,식품,건자두,1,6,1,6,5,10,4,2,,1
2018-10-18,식품,건포도,,,2,1,,3,,1,,1
2018-10-18,식품,게장류,5,16,7,15,9,14,7,7,,2
2018-10-18,식품,견과류,4,19,20,51,22,42,4,15,2,2
2018-10-18,식품,견과류 땅콩,,2,7,4,13,11,7,6,5,
2018-10-18,식품,견과류 마카다미아,1,3,2,3,2,5,1,1,2,
2018-10-18,식품,견과류 밤,,8,21,56,36,38,7,15,4,1
2018-10-18,식품,견과류 잣/은행,,,2,2,2,6,4,6,2,3
2018-10-18,식품,견과류 카카오닙스,,2,7,7,4,4,1,6,2,
2018-10-18,식품,견과류 캐슈넛,,,1,6,2,4,2,,1,
2018-10-18,식품,견과류 피스타치오,,,,1,,,,,,
2018-10-18,식품,견과류 호두,,9,5,17,7,26,4,14,,6
2018-10-18,식품,계란,7,27,39,145,51,76,15,14,4,8
2018-10-18,식품,고등어,3,8,12,45,17,37,8,24,3,7
2018-10-18,식품,고추/피망/파프리카,1,13,10,25,3,12,4,4,1,3
2018-10-18,식품,곡물차,2,10,13,28,18,21,3,4,1,
2018-10-18,냉난방가전,공기정화 용품,2,8,22,46,14,15,3,3,4,1
2018-10-18,냉난방가전,공기청정기,3,7,17,18,8,13,,5,,2
2018-10-18,식품,곶감/반건시,2,3,6,3,1,12,8,7,,1
2018-10-18,식품,과실차,2,7,7,15,6,18,4,1,1,
2018-10-18,식품,과일류,1,11,16,41,28,40,20,30,5,7
2018-10-18,식품,과일세트,,,,1,1,1,,,1,
2018-10-18,식품,과채 음료/주스,14,42,53,92,43,72,16,26,4,8
2018-10-18,식품,구이/수육용 돈육,,,1,1,,,1,,,
2018-10-18,식품,국내산 돈육,1,2,1,7,4,7,1,5,,
2018-10-18,식품,굴 생물,,,13,7,5,12,2,10,,1
2018-10-18,식품,굴비/조기,,,5,5,1,7,7,11,2,1
2018-10-18,식품,글루코사민/키토산 영양제,2,1,,5,5,9,5,4,1,
2018-10-18,뷰티,기능성 링클케어 화장품,,,,,,,1,,,
2018-10-18,뷰티,기능성 모공관리 화장품,4,5,2,8,1,3,1,2,,
2018-10-18,뷰티,기능성 아이케어 화장품,58,20,14,223,73,66,7,31,2,3
2018-10-18,뷰티,기능성 영양보습 화장품,1,,2,6,1,1,1,,,
2018-10-18,뷰티,기능성 트러블케어 화장품,5,8,4,18,2,11,1,3,,
2018-10-18,뷰티,기능성 화장품 세트,2,2,2,1,,5,,1,,
2018-10-18,뷰티,기초 화장용 로션,41,74,63,137,56,122,18,34,3,7
2018-10-18,뷰티,기초 화장용 미스트,3,33,14,45,7,33,3,8,1,3
2018-10-18,뷰티,기초 화장용 스킨,38,118,27,135,28,88,13,37,2,4
2018-10-18,뷰티,기초 화장용 에센스,35,146,67,213,62,163,23,56,8,8
2018-10-18,뷰티,기초 화장용 오일/앰플,6,67,21,107,16,66,11,20,4,5
2018-10-18,뷰티,기초 화장용 크림,96,400,180,638,154,397,66,151,23,27
2018-10-18,식품,기타 농산물,5,4,11,22,21,27,9,20,4,1
2018-10-18,식품,기타 주스류,8,27,28,90,24,12,8,12,3,4
2018-10-18,식품,기타 한방/환제품,,1,,1,4,3,1,2,,2
2018-10-18,식품,김치류,6,38,32,75,32,101,29,44,14,13
2018-10-18,식품,꽃게,1,3,3,10,5,5,1,,1,
2018-10-18,식품,나물,1,2,3,12,3,13,6,4,,1
2018-10-18,식품,낙지,,10,10,32,19,73,14,39,2,13
2018-10-18,뷰티,남성 로션,10,6,20,17,20,22,8,10,3,1
2018-10-18,뷰티,남성 메이크업,8,1,3,1,,3,1,,1,
2018-10-18,뷰티,남성 선케어,2,3,3,1,,,1,1,,
2018-10-18,뷰티,남성 세트,6,11,11,9,8,14,8,10,3,1
2018-10-18,뷰티,남성 쉐이빙,15,1,13,8,15,6,6,4,,1
2018-10-18,뷰티,남성 스킨,1,3,4,12,4,8,7,4,3,1
2018-10-18,뷰티,남성 에센스,5,10,10,17,12,14,5,7,1,1
2018-10-18,뷰티,남성 크림,3,,,,1,,,,,
2018-10-18,뷰티,남성 클렌징,2,,6,2,3,3,,1,,
2018-10-18,냉난방가전,냉풍기,,,2,,2,,,,1,
2018-10-18,뷰티,네일 메이크업 용품,13,140,45,142,20,50,7,9,3,4
2018-10-18,뷰티,네일관리 소품,1,4,,5,3,5,,,,
2018-10-18,뷰티,네일리무버,,3,1,6,,,1,,,
2018-10-18,뷰티,네일세트,,,1,2,,,,,,1
2018-10-18,뷰티,네일아트,,,1,,,,,,,
2018-10-18,뷰티,네일컬러,,7,3,10,,2,1,1,,
2018-10-18,뷰티,네일케어,,10,,11,5,10,,,,
2018-10-18,식품,녹차,3,6,10,13,8,15,3,3,6,2
2018-10-18,식품,느타리버섯,1,3,1,7,1,7,1,2,,
2018-10-18,식품,다이어트보조식,15,68,43,111,27,148,12,57,4,10
2018-10-18,식품,다이어트용 헬스보충식품,27,8,24,11,20,13,7,9,,
2018-10-18,식품,닭 양념육,,4,2,3,2,3,,1,,
2018-10-18,식품,닭가슴살,86,89,66,92,18,50,12,21,3,3
2018-10-18,식품,대게/킹크랩,,1,2,5,3,3,1,,,
2018-10-18,식품,더치커피,2,2,8,14,1,6,1,1,,1
2018-10-18,뷰티,데오드란트,4,9,6,8,2,5,2,4,,
2018-10-18,식품,도라지/더덕,2,4,4,7,2,16,3,8,1,4
2018-10-18,냉난방가전,돈풍기,,,,,,,1,,,
2018-10-18,식품,돼지 곱창,106,211,107,247,41,70,5,14,,7
2018-10-18,식품,두유,34,150,120,315,123,219,78,110,28,14
2018-10-18,식품,둥굴레차,,2,4,2,12,4,8,1,3,1
2018-10-18,식품,딸기/복분자/블루베리,2,6,4,8,7,6,1,2,1,
2018-10-18,식품,딸기우유,3,3,2,11,4,7,,2,,2
2018-10-18,냉난방가전,라디에이터,1,2,6,9,9,1,4,,8,
2018-10-18,식품,랍스타,,2,1,7,,2,,1,,1
2018-10-18,식품,레몬/자몽,5,12,9,36,10,15,8,8,,2
2018-10-18,식품,루테인/눈 영양제,7,11,11,35,26,61,20,22,4,1
2018-10-18,뷰티,린스,5,16,11,25,20,26,7,7,2,3
2018-10-18,뷰티,립앤아이 리무버,4,20,1,16,4,15,5,4,,
2018-10-18,식품,마/야콘,,,,,,,1,,,
2018-10-18,식품,마늘/생강,2,9,7,31,12,17,9,11,2,2
2018-10-18,냉난방가전,멀티형 에어컨,,,,,1,,,,,
2018-10-18,뷰티,메이크업 박스,,2,1,2,,,1,2,,1
2018-10-18,뷰티,메이크업 브러쉬,6,45,8,60,8,23,3,11,1,
2018-10-18,식품,메추리알,,,3,9,2,1,,1,,
2018-10-18,식품,명태/동태,,,3,2,1,2,2,1,,
2018-10-18,식품,무/배추,,,3,3,2,4,1,1,,
2018-10-18,식품,무김치,,3,5,20,21,39,5,20,2,8
2018-10-18,식품,문어,,1,,7,2,3,,2,,1
2018-10-18,식품,물김치,,,2,2,4,3,3,6,1,
2018-10-18,식품,미나리,1,,1,2,1,1,,,,
2018-10-18,식품,미숫가루/곡물가루,4,3,5,6,5,6,3,4,1,
2018-10-18,뷰티,미용가위,,,2,5,1,3,,1,,
2018-10-18,식품,믹스 채소,,,1,7,,5,,2,,
2018-10-18,식품,밀크티/티라떼,15,44,14,53,10,24,10,6,1,2
2018-10-18,식품,바나나/파인애플/망고,4,10,35,84,24,53,9,14,1,2
2018-10-18,식품,바나나우유,14,21,7,28,8,12,2,2,,1
2018-10-18,뷰티,바디 보습제,16,61,42,114,32,83,21,29,3,3
2018-10-18,뷰티,바디 세트,2,15,5,19,8,25,1,19,,2
2018-10-18,뷰티,바디 스크럽,,9,3,12,2,12,1,5,2,3
2018-10-18,뷰티,바디 클렌져,13,44,34,83,29,53,14,12,5,3
2018-10-18,뷰티,바디케어용 땀패드,1,1,,,,1,,,,
2018-10-18,뷰티,바디케어용 때비누,2,3,2,4,4,4,,1,,1
2018-10-18,뷰티,바디케어용 볼륨업크림,1,7,,5,,2,2,1,,
2018-10-18,뷰티,바디케어용 슬리밍,,1,,5,1,1,,,,
2018-10-18,뷰티,바디케어용 제모제,5,5,4,5,2,1,1,,,
2018-10-18,뷰티,바디케어용 청 결제,6,24,16,61,13,35,7,14,3,1
2018-10-18,식품,반건조고구마,3,15,6,11,1,11,1,5,,2
2018-10-18,식품,반찬류,4,17,18,41,12,35,6,14,,2
2018-10-18,식품,배/포도/과일즙,2,32,50,116,22,51,5,10,2,1
2018-10-18,식품,배추김치,8,21,34,80,32,136,29,58,8,24
2018-10-18,식품,백김치,,,1,2,,2,,,,1
2018-10-18,뷰티,베이스 메이크업 세트,,2,1,1,1,1,1,1,1,
2018-10-18,뷰티,베이스 메이크업용 BB크림,3,16,8,46,7,37,4,13,1,3
2018-10-18,뷰티,베이스 메이크업용 CC크림,,1,1,4,,1,1,1,,
2018-10-18,뷰티,베이스 메이크업용 가루파우더,1,7,3,9,3,12,1,5,1,
2018-10-18,뷰티,베이스 메이크업용 메이크업베이스,,9,4,14,5,3,4,2,,
2018-10-18,뷰티,베이스 메이크업용 컨실러,2,32,8,33,4,14,1,1,,
2018-10-18,뷰티,베이스 메이크업용 쿠션팩트,12,81,15,99,19,85,9,39,2,3
2018-10-18,뷰티,베이스 메이크업용 트윈케이크,1,,,2,3,7,,,,
2018-10-18,뷰티,베이스 메이크업용 파우더팩트,4,29,10,47,5,68,10,24,1,2
2018-10-18,뷰티,베이스 메이크업용 파운데이션,3,108,19,98,12,41,11,25,3,7
2018-10-18,뷰티,베이스 메이크업용 프라이머,4,11,3,26,3,11,2,2,1,
2018-10-18,냉난방가전,벽걸이 에어컨,,,2,,4,1,,,,
2018-10-18,냉난방가전,벽걸이형 냉온풍기,,,,1,2,1,,,,
2018-10-18,냉난방가전,벽걸이형 선풍기,,,,2,4,3,1,,,
2018-10-18,식품,보리차,1,4,8,30,6,9,2,1,,
2018-10-18,냉난방가전,보일러,,1,2,,,,2,,,
2018-10-18,식품,복분자/석류/과실즙,5,12,10,39,22,33,8,20,4,6
2018-10-18,냉난방가전,복합식 가습기,2,11,6,28,7,17,4,3,1,1
2018-10-18,식품,부추,,2,2,3,2,3,,,,
2018-10-18,뷰티,뷰티 눈썹정리도구,3,6,5,9,3,5,2,1,,
2018-10-18,뷰티,뷰티 속눈썹/쌍꺼풀,,17,4,31,1,12,2,3,,
2018-10-18,뷰티,뷰티 손거울,1,5,1,5,6,7,1,,1,
2018-10-18,뷰티,뷰티 타투,4,3,3,5,,2,,3,,
2018-10-18,뷰티,뷰티 헤어캡,,1,,4,1,2,,2,,
2018-10-18,뷰티,뷰티 화장솜,11,49,10,52,8,26,3,8,1,1
2018-10-18,뷰티,뷰티 화장품 공병/케이스,1,3,1,6,8,6,2,4,,
2018-10-18,뷰티,뷰티용 기름종이,1,6,4,13,,3,,2,,
2018-10-18,뷰티,뷰티용 면봉/귀이개,2,5,6,16,4,4,3,2,,
2018-10-18,뷰티,뷰티용 뷰러,,7,1,14,,3,1,1,,
2018-10-18,뷰티,뷰티용 샤프너,,6,,1,1,1,,,,
2018-10-18,뷰티,뷰티용 여드름압출기,3,3,3,3,3,3,4,,,
2018-10-18,식품,브로콜리/셀러리,2,9,8,10,5,8,1,5,2,1
2018-10-18,식품,비타민,39,76,84,168,71,145,40,58,13,15
2018-10-18,식품,비타민/화이바 음료,19,19,13,20,8,16,6,,1,
2018-10-18,식품,삼치,,1,4,3,3,6,1,1,,
2018-10-18,식품,상황버섯,,,,,,,,1,,
2018-10-18,식품,새송이버섯,1,,1,6,4,4,,4,2,
2018-10-18,식품,새우/대하,6,10,13,22,2,12,1,4,1,
2018-10-18,뷰티,색조 메이크업 립글로스,1,2,,4,,10,2,4,,
2018-10-18,뷰티,색조 메이크업 립라이너,,2,,3,,,,,,
2018-10-18,뷰티,색조 메이크업 립밤,18,47,36,105,23,56,4,11,2,5
2018-10-18,뷰티,색조 메이크업 립스틱,15,146,19,140,14,87,4,21,1,8
2018-10-18,뷰티,색조 메이크업 립틴트,5,84,10,71,5,32,4,10,,2
2018-10-18,뷰티,색조 메이크업 마스카라,5,45,7,41,3,20,3,5,,
2018-10-18,뷰티,색조 메이크업 볼터치,3,57,6,35,7,25,5,8,,
2018-10-18,뷰티,색조 메이크업 속눈썹영양제,2,8,2,8,2,10,,3,,
2018-10-18,뷰티,색조 메이크업 쉐딩/하이라이터,3,11,3,20,3,12,1,2,1,
2018-10-18,뷰티,색조 메이크업 아이라이너,7,48,8,59,11,31,3,9,,1
2018-10-18,뷰티,색조 메이크업 아이브로우,9,40,14,50,14,31,4,7,3,3
2018-10-18,뷰티,색조 메이크업 아이섀도우,1,100,12,73,8,40,7,3,3,
2018-10-18,식품,생닭/닭부분육,3,2,2,13,8,8,1,4,,3
2018-10-18,식품,생선류,7,9,12,27,14,18,4,11,3,2
2018-10-18,식품,생수,56,165,189,403,174,260,79,132,29,29
2018-10-18,식품,생식/선식 분말,2,1,,3,1,5,1,2,1,
2018-10-18,뷰티,샤워코롱,,2,,3,2,1,1,4,,1
2018-10-18,뷰티,샴푸,58,164,138,332,117,326,76,148,19,21
2018-10-18,뷰티,선로션,1,1,1,5,1,5,2,,,
2018-10-18,뷰티,선스프레이,,,1,1,,,,,,
2018-10-18,식품,선식,1,6,4,5,3,11,1,1,,1
2018-10-18,뷰티,선케어용 선밤,2,6,5,10,3,4,5,3,2,
2018-10-18,뷰티,선크림,8,29,20,60,8,53,5,11,1,4
2018-10-18,뷰티,선파우더,1,,,,,1,,,,
2018-10-18,뷰티,세안도구,4,11,2,7,4,5,2,,,1
2018-10-18,식품,소고기 등심/안심,2,4,7,14,4,7,1,,,
2018-10-18,식품,소고기 육회,25,32,31,31,15,21,2,4,1,
2018-10-18,뷰티,손톱정리도구,,1,2,1,,2,,,1,
2018-10-18,식품,수산 생물,7,14,23,76,36,43,14,19,2,5
2018-10-18,식품,수입우육,11,7,20,25,8,15,3,7,1,1
2018-10-18,식품,숙취/에너지/건강 음료,12,23,11,17,12,11,11,3,4,2
2018-10-18,뷰티,스크럽/필링크림,5,42,21,41,5,23,5,9,3,
2018-10-18,뷰티,스킨케어 곡물팩,1,1,,1,1,3,,,,
2018-10-18,뷰티,스킨케어 마스크팩,32,108,48,146,27,88,12,19,2,5
2018-10-18,뷰티,스킨케어 수면팩,1,13,4,18,4,4,1,1,,1
2018-10-18,뷰티,스킨케어 시트마스크팩,10,48,32,77,6,32,10,15,,1
2018-10-18,뷰티,스킨케어 워시오프팩,1,12,1,2,1,,,,,
2018-10-18,뷰티,스킨케어 코팩,15,18,14,24,8,23,2,8,,1
2018-10-18,뷰티,스킨케어 필오프팩,,14,2,13,1,11,1,9,,1
2018-10-18,냉난방가전,스탠드형 냉온풍기,,,1,,,,,,,
2018-10-18,냉난방가전,스탠드형 에어컨,1,1,2,5,2,,,,,
2018-10-18,식품,스피루리나 영양제,,1,,3,5,3,5,3,2,
2018-10-18,식품,시금치,1,1,9,22,2,10,1,3,,1
2018-10-18,식품,식혜/수정과,1,4,3,7,7,11,2,1,,
2018-10-18,냉난방가전,신발건조기,,,,,,1,,,,
2018-10-18,식품,쌀,25,46,142,220,133,243,67,128,22,41
2018-10-18,식품,쌈채소,5,13,14,50,16,40,8,9,1,2
2018-10-18,식품,아몬드유/코코넛밀크,6,26,8,37,6,19,3,6,1,2
2018-10-18,식품,아이스티,1,7,3,12,,11,3,4,1,
2018-10-18,뷰티,애프터선,5,8,8,12,2,11,1,2,,1
2018-10-18,식품,야채/호박즙,4,37,26,47,21,39,10,16,4,3
2018-10-18,식품,양념 돈육,1,1,,1,1,2,1,1,,
2018-10-18,식품,양념우육,6,8,5,10,1,5,,1,,
2018-10-18,식품,양배추/양상추,,6,7,13,3,10,2,6,,
2018-10-18,식품,양파/마늘즙,6,15,7,14,14,24,3,5,2,3
2018-10-18,식품,어란(생선알),1,1,,2,,3,1,,,
2018-10-18,식품,어린이 음료,,3,6,24,2,5,,1,,
2018-10-18,식품,어린이영양제,1,3,21,39,15,9,,,2,
2018-10-18,식품,어린이홍삼,2,4,20,36,14,21,3,4,1,1
2018-10-18,식품,어린잎/새싹채소,,3,2,7,4,3,,2,,
2018-10-18,냉난방가전,업소용 선풍기,,,,,,,,1,,1
2018-10-18,냉난방가전,에어워셔,,1,3,5,1,3,,,,
